Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Lai C.","57221013493;","A Note on a Framework for Valuation Ratios Based on Fundamentals*",2020,"Contemporary Accounting Research","37","4",,"2213","2223",,,"10.1111/1911-3846.12596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091379469&doi=10.1111%2f1911-3846.12596&partnerID=40&md5=523b2da9472527fb9499ff5eb9520ae9","Zhejiang University, International Business School, Australia","Lai, C., Zhejiang University, International Business School, Australia","Valuation ratios divide stock price by accounting metrics such as earnings, earnings growth, and book value. This study adapts the general valuation framework in Ohlson and Juettner-Nauroth (2005) and Ohlson (2005) to present a unified approach for developing valuation ratios based on fundamentals, referred to as fundamental valuation ratios. One starts with a valuation model that is driven by an accounting metric a and its abnormal growth, then divides the valuation model by a to get a fundamental valuation ratio. For any valuation ratio, one can find a corresponding fundamental valuation ratio, as long as the valuation model is based on the same metric a as the valuation ratio denominator. © CAAA","fundamentals; growth; ratios; valuation",,"Lai, C.; Zhejiang University, Australia; email: c_lai@outlook.com",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85091379469
"Hewitt M., Hodge F.D., Pratt J.H.","35269220400;7003370770;7203084457;","Do Shareholders Assess Managers' Use of Accruals to Manage Earnings as a Negative Signal of Trustworthiness Even When Its Outcome Serves Shareholders' Interests?*",2020,"Contemporary Accounting Research","37","4",,"2058","2086",,,"10.1111/1911-3846.12592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091048801&doi=10.1111%2f1911-3846.12592&partnerID=40&md5=c2940df46c0956f16d5d07b19d83686d","The University of Arizona, United States; University of Washington, United States; Indiana University, United States","Hewitt, M., The University of Arizona, United States; Hodge, F.D., University of Washington, United States; Pratt, J.H., Indiana University, United States","We examine how shareholders' trust in managers is affected by (i) the outcome of earnings management (inconsistent vs. consistent with shareholders' interests) and (ii) the method of earnings management (accruals vs. real methods). Using a controlled experiment, we predict and find that trust is impaired when the outcome of earnings management suggests that managers have put their interests above shareholders' interests and/or when the method of earnings management suggests that managers misreported the firm's economic performance. We argue that shareholders assess managers putting their interests above shareholders' interests as a signal of untrustworthiness because it involves a transfer of the firm's resources away from shareholders to managers. We argue that shareholders also assess managers' use of accruals to manage earnings as a signal of untrustworthiness because, in this instance, managers misreport the firm's economic performance. Finally, we show that trust mediates the combined effects of the outcome of earnings management and the method of earnings management on investment decisions. Our study incrementally contributes to the literature by highlighting the adverse implications of managers' use of accruals to manage earnings even when its outcome serves shareholders' interests. © CAAA","accruals; earnings management; shareholders' interests; trust",,"Hewitt, M.; The University of ArizonaUnited States; email: mhewitt@email.arizona.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85091048801
"Frankel R., Kim B.H., Ma T., Martin X.","7101875642;57202942060;57209863735;24341739100;","Bank Monitoring and Financial Reporting Quality: The Case of Accounts Receivable–Based Loans*",2020,"Contemporary Accounting Research","37","4",,"2120","2144",,,"10.1111/1911-3846.12595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090301563&doi=10.1111%2f1911-3846.12595&partnerID=40&md5=180a5d9805a9e5f341654ff15e985074","Washington University in St. Louis, United States; Seoul National University, South Korea; Texas Tech University, United States","Frankel, R., Washington University in St. Louis, United States; Kim, B.H., Seoul National University, South Korea; Ma, T., Texas Tech University, United States; Martin, X., Washington University in St. Louis, United States","Using novel receivable-based loan data, we study the effect of aging-report loan covenants on borrowers' accounts receivable reporting quality. Our purpose is to highlight a channel that lenders use to obtain private information and to understand whether lenders' information acquisition affects the financial reporting quality of borrowers. Compared to receivable-based borrowers without aging-report requirements (control firms), borrowers with such requirements (test firms) increase their receivable reporting quality significantly after loan initiations. The shift in reporting quality is more pronounced when borrowers have weak bargaining power. Our results lend support to the argument that lender information access affects borrowers' reporting quality. © CAAA","aging report; bank scrutiny; borrowing-base loan; write-off",,"Martin, X.; Washington University in St. LouisUnited States; email: xmartin@wustl.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85090301563
"Guggenmos R.D., Van der Stede W.A.","57204504090;6506289363;","The Effects of Creative Culture on Real Earnings Management*",2020,"Contemporary Accounting Research","37","4",,"2319","2356",,1,"10.1111/1911-3846.12586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090008642&doi=10.1111%2f1911-3846.12586&partnerID=40&md5=8d8541ee764717fb0e43d77f62c7c410","Cornell University, United States; London School of Economics, United Kingdom","Guggenmos, R.D., Cornell University, United States; Van der Stede, W.A., London School of Economics, United Kingdom","Creativity and innovation have been identified by senior executives as some of the most desired characteristics of corporate culture. Accordingly, managers strive to build these cultures within their organizations. However, research in psychology suggests that these attempts may have unintended negative consequences. In this study, I predict and find that managers in a more (versus less) innovative company culture will engage in higher levels of real earnings management (REM). I then test two construal level theory (CLT)-based interventions designed to reduce REM. As I predict, I find that in more innovative corporate cultures an intervention that makes downside risk more salient reduces REM, but an intervention that encourages managers to consider the “big-picture” impact of their decision reduces REM to a greater extent. Unexpectedly, I also find that the effect of the “big-picture” intervention reverses in a less innovative corporate culture leading to an increase in REM. My findings contribute to the emerging accounting literature regarding REM. I also extend the psychology literature investigating the link between opportunistic behavior and creativity, and I also expand research into how interventions based on CLT can affect judgment and decision making in an accounting context. © CAAA","construal level theory; creativity; financial reporting; real earnings management",,"Guggenmos, R.D.; Cornell UniversityUnited States; email: rdg222@cornell.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85090008642
"Kachelmeier S.J., Rimkus D., Schmidt J.J., Valentine K.","6506220075;57218670104;55588165600;57218669866;","The Forewarning Effect of Critical Audit Matter Disclosures Involving Measurement Uncertainty*",2020,"Contemporary Accounting Research","37","4",,"2186","2212",,6,"10.1111/1911-3846.12583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089961038&doi=10.1111%2f1911-3846.12583&partnerID=40&md5=57eb19f4f34c38b6755d2d4cc57d5614","University of Texas at Austin, United States; University of Georgia, United States","Kachelmeier, S.J., University of Texas at Austin, United States; Rimkus, D., University of Texas at Austin, United States; Schmidt, J.J., University of Texas at Austin, United States; Valentine, K., University of Georgia, United States","We present experimental evidence suggesting that critical audit matter (CAM) disclosures in the auditor's report involving areas of high measurement uncertainty forewarn users of misstatement risk. Specifically, in our first study with MBA students, financial analysts, and attorneys, we find that CAMs (i) lower premisstatement assessments of confidence in the financial statement area disclosed as a CAM, and (ii) lower assessments of auditor responsibility for a subsequently revealed misstatement in a CAM-related area. In our second study with student participants proxying as mock jurors, we find that the responsibility-mitigating effect of CAM disclosure is driven by CAM disclosures involving measurement uncertainty, as opposed to CAM disclosures involving categorical determinations. Combined, our findings help reconcile mixed evidence from prior research, supporting the view that the forewarning effect of CAM disclosures involving measurement uncertainty could mitigate perceived auditor responsibility for CAM-related material misstatements. © CAAA","audit reporting; critical audit matters; measurement uncertainty; piecemeal assurance",,"Kachelmeier, S.J.; University of Texas at AustinUnited States; email: kach@mail.utexas.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85089961038
"Bauer T.D., Hillison S.M., Peecher M.E., Pomeroy B.","55954315000;57197729488;6603470268;24470185800;","Revising Audit Plans to Address Fraud Risk: A Case of “Do as I Advise, Not as I Do”?*",2020,"Contemporary Accounting Research","37","4",,"2558","2589",,,"10.1111/1911-3846.12590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089593001&doi=10.1111%2f1911-3846.12590&partnerID=40&md5=12b2fab9fff2cc355c63468a3d0a6aed","University of Waterloo, Canada; Virginia Tech, United States; University of Illinois at Urbana–Champaign, United States","Bauer, T.D., University of Waterloo, Canada; Hillison, S.M., Virginia Tech, United States; Peecher, M.E., University of Illinois at Urbana–Champaign, United States; Pomeroy, B., University of Waterloo, Canada","Prior research documents that auditors fail to revise audit plans to effectively address identified fraud cues. While auditors may understand what evidence would address such cues, we propose that auditors fail to apply this understanding because they use implemental mindsets when making decisions for themselves (i.e., deciding). However, we also propose that auditors use deliberative mindsets when advising. To test our predictions, we assign auditors to a decider or an advisor role in a realistic case that contains seeded fraud cues and asks them to consider revising last year's plan. We also manipulate whether the case prompts auditors to revise the plan unconventionally. Results indicate decider-condition auditors use implemental mindsets: Prompted deciders follow the unconventional plan without regard to underlying fraud risk and unprompted deciders stick with the same-as-last-year plan. Advisor-condition auditors use more deliberative mindsets: In the prompt and no prompt conditions, they identify plans that are strongly linked to their own fraud risk assessments and that better align with experts' recommended plan for effectively addressing the seeded fraud cues. Supplemental analyses suggest deciding and advising auditors both follow the experts' plan when they believe in its potential effectiveness but, after controlling for the influence of perceived effectiveness, deciding auditors follow it to a greater extent simply because they believe the PCAOB wants it. By contrast, advising auditors do not exhibit signs of excessive PCAOB influence. Our findings provide evidence that seeking informal advice (or thinking like an advisor) helps auditors to effectively revise audit plans in response to identified fraud risk—it helps when a prompt is present or not, suggesting it complements rather than merely substitutes for interventions meant to improve auditors' judgment and decision making. © CAAA","advice; financial statement fraud; mindsets; self-other decision-making",,"Bauer, T.D.; University of WaterlooCanada; email: tdbauer@uwaterloo.ca",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85089593001
"Du K., Jiang X.D.","55792029600;57218566902;","Connections between the Market Pricing of Accruals Quality and Accounting-Based Anomalies*",2020,"Contemporary Accounting Research","37","4",,"2087","2119",,,"10.1111/1911-3846.12589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089592380&doi=10.1111%2f1911-3846.12589&partnerID=40&md5=ca5b134a318b89912799f54586e1caf0","Penn State University, United States; U.S. Securities and Exchange Commission, United States; University of Waterloo, Canada","Du, K., Penn State University, United States, U.S. Securities and Exchange Commission, United States; Jiang, X.D., University of Waterloo, Canada","We examine whether prior findings on the market pricing of accruals quality (AQ) can be attributed to other forms of accounting-based anomalies. Using hedge portfolio analysis and cross-sectional regressions, we find that the return predictive power of AQ overlaps with several other accounting signals. We also find that, similar to other accounting-based anomalies, especially the accruals anomaly, the AQ pricing effect (i) is likely due to mispricing instead of risk pricing, (ii) is attenuated in recent years, and (iii) disappears among firms with cash flow forecasts or long-term growth forecasts. Our findings highlight the importance of controlling for existing return predictive signals when evaluating the market pricing of AQ. © CAAA","accounting-based anomalies; accruals quality; mispricing; risk pricing",,"Du, K.; Penn State UniversityUnited States; email: duka@sec.gov
Du, K.; U.S. Securities and Exchange CommissionUnited States; email: duka@sec.gov",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85089592380
"Becker S.D., Messner M., Schäffer U.","55762502000;24077071400;24077472100;","The Interplay of Core and Peripheral Actors in the Trajectory of an Accounting Innovation: Insights from Beyond Budgeting*",2020,"Contemporary Accounting Research","37","4",,"2224","2256",,1,"10.1111/1911-3846.12593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089509271&doi=10.1111%2f1911-3846.12593&partnerID=40&md5=f307e7b9c7d532dd7063bf1cd0201151","HEC Paris, France; University of Innsbruck, Austria; WHU – Otto Beisheim School of Management, Germany","Becker, S.D., HEC Paris, France; Messner, M., University of Innsbruck, Austria; Schäffer, U., WHU – Otto Beisheim School of Management, Germany","Previous studies on accounting innovations emphasize the key role played by innovators and other core actors in theorizing and popularizing such innovations. This paper extends this literature by drawing attention to the role of actors who occupy a more peripheral position within the innovation-based field. We regard accounting innovations as strategic action fields, in which core and peripheral actors interact to shape the trajectory of the innovation. In contrast to core actors, peripheral actors only weakly identify with the innovation-based field and often occupy a core position in some other industry, professional, and/or geographical field. Given their embeddedness in these other fields, they are likely to try to accommodate an innovation with existing practices. Such frame blending can be problematic for core actors who envisage a more radical frame shift. Using the case of Beyond Budgeting, we show how the interplay between core and peripheral actors shapes the trajectory of an innovation, in terms of the composition of the field and the framing tactics that dominate at different stages in the development of the field. Our paper advances a perspective on accounting innovations which highlights the variable nature of the innovation space, in terms of different actors entering and exiting this space over time, as well as the importance of considering the overlaps between an innovation-based field and other (industry, professional, geographical) fields. © CAAA","agile; Beyond Budgeting; diffusion of accounting innovations; theory of fields",,"Becker, S.D.; HEC ParisFrance; email: becker@hec.fr",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85089509271
"Huang J., Krull L., Ziedonis R.","57200645669;9744568700;6506678880;","R&D Investments and Tax Incentives: The Role of Intra-Firm Cross-Border Collaboration*",2020,"Contemporary Accounting Research","37","4",,"2523","2557",,1,"10.1111/1911-3846.12588","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089455157&doi=10.1111%2f1911-3846.12588&partnerID=40&md5=5b8d1e13ebf66ecafc0b631678a48119","Virginia Tech, United States; University of Oregon, United States; Boston University, United States","Huang, J., Virginia Tech, United States; Krull, L., University of Oregon, United States; Ziedonis, R., Boston University, United States","U.S. multinational corporations increasingly use intra-firm, cross-border research collaboration to disperse R&D across different countries. This paper investigates the implications of such collaboration on the abilities of firms to garner benefits from R&D tax incentives. We find that the association between R&D intensity and tax incentives is three to five times larger when firms have extensive cross-border collaboration connected to a country. We also find that the effect is stronger when local intellectual property protection is weaker and when local innovation resources are higher. Our results suggest that cross-border collaboration helps firms achieve more tax-efficient R&D investments both by reducing the nontax frictions posed by weak intellectual property protection and by increasing the nontax benefits of foreign R&D. © CAAA","cross-border collaboration; R&D investment; R&D tax incentive",,"Huang, J.; Virginia TechUnited States; email: jjhuang@vt.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85089455157
"Huang J., Matsunaga S.R., Wang Z.J.","57200645669;7202964125;57221407886;","The Role of Pension Business Benefits in Institutional Block Ownership and Corporate Governance*",2020,"Contemporary Accounting Research","37","4",,"1959","1989",,,"10.1111/1911-3846.12587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088564995&doi=10.1111%2f1911-3846.12587&partnerID=40&md5=afb1738e89fa8b96cf0852fb5cfaa8a6","Virginia Tech, United States; University of Oregon, United States","Huang, J., Virginia Tech, United States; Matsunaga, S.R., University of Oregon, United States; Wang, Z.J., University of Oregon, United States","We investigate whether potential pension contracting benefits lead institutions that provide pension services to acquire ownership blocks in firms and the implications of such blockholdings on the firms' corporate governance. We use the 2006 Pension Protection Act, which expanded pension participation in certain states, as a quasi-exogenous shock and find an increase in block ownership by pension-providing institutions in firms with substantial operations in affected states. Further, we find that the acquisition of a large block increases the likelihood that the institution will provide future pension services to the firm. With regard to corporate governance, we find that the acquisition of large pension blockholdings is associated with higher CEO pay and lower CEO turnover following poor financial performance. However, contrary to the prediction of the private benefits hypothesis, we do not find consistent evidence that large pension blockholdings are associated with declining firm profitability, suggesting that pension institutions are incentivized to exert monitoring to preserve the investment value of their blockholdings. Overall, our evidence is consistent with pension service institutions acquiring ownership blocks to obtain pension contracts, but our evidence does not support the prediction that they use their influence to compromise shareholder value. © CAAA","block ownership; corporate governance; institutional investor; pension",,"Huang, J.; Virginia TechUnited States; email: jjhuang@vt.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85088564995
"Pittman J., Zhao Y.","7102551904;55893661400;","Debt Covenant Restriction, Financial Misreporting, and Auditor Monitoring*",2020,"Contemporary Accounting Research","37","4",,"2145","2185",,1,"10.1111/1911-3846.12579","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088120729&doi=10.1111%2f1911-3846.12579&partnerID=40&md5=ba9dac08440da766fe97b9574c100ad3","Memorial University of Newfoundland and Virginia Tech, Canada; University of Houston, United States","Pittman, J., Memorial University of Newfoundland and Virginia Tech, Canada; Zhao, Y., University of Houston, United States","Theory suggests that financial report-based debt covenants engender incentives for the manager to relax covenant constraints through accounting choices in order to avoid costly covenant violations. Prior studies directly testing this hypothesis in the context of financial misreporting fail to find consistent evidence. Using a more refined measure of debt covenant restriction, we find that debt covenant restriction is positively associated with the probability of financial statement misstatements. This positive association is driven by performance covenants rather than capital covenants and is more consistent with the manager striving to avoid a “false-positive” violation than to delay the violation. Our results also imply that managers resort to both income-increasing and non–income-increasing misreporting to relieve covenant constraints and rely more on the latter when faced with greater earnings management constraints. Additionally, the auditor charges higher audit fees to firms with more binding covenants even outside the violation state, and audit fees increase with constraints relative to both performance and capital covenants, reflecting greater financial reporting risk and bankruptcy risk, respectively. Within capital covenants, we find some evidence of even higher audit fees for tighter intangible-inclusive versus intangible-exclusive capital covenants. Lastly, our evidence suggests that the positive association between covenant constraints and misreporting is attenuated when the auditor has more experience with debt covenants, has greater bargaining power over the client, or faces greater litigation risk. © CAAA","audit fees; audit quality; debt covenant constraints; misstatements",,"Pittman, J.; Memorial University of Newfoundland and Virginia TechCanada; email: jpittman@mun.ca",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85088120729
"Eugster F.","57191210171;","Endogeneity and the Dynamics of Voluntary Disclosure Quality: Is there Really an Effect on the Cost of Equity Capital?*",2020,"Contemporary Accounting Research","37","4",,"2590","2614",,3,"10.1111/1911-3846.12584","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087791211&doi=10.1111%2f1911-3846.12584&partnerID=40&md5=e7145e3b4772c65c820256a7245d13cf","Stockholm School of Economics, Sweden","Eugster, F., Stockholm School of Economics, Sweden","Research on the effects of voluntary disclosure quality on the cost of equity capital is often plagued by endogeneity concerns. In this paper, I use a dynamic panel system GMM estimator, which provides internal instruments from the firm's history that directly address endogeneity arising from unobserved heterogeneity and simultaneity. By using hand-collected voluntary disclosure scores for firms listed in the Swiss stock exchange, I examine the dynamic relation between voluntary disclosure quality and the cost of equity capital in a panel over a period of 10 years. The results suggest that the relation between voluntary disclosure quality and the cost of equity capital becomes insignificant after controlling adequately for potential dynamic endogeneity, simultaneity, and unobserved heterogeneity. © CAAA","cost of equity capital; dynamic endogeneity; dynamic panel system GMM estimation; voluntary disclosure quality",,"Eugster, F.; Stockholm School of EconomicsSweden; email: florian.eugster@hhs.se",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85087791211
