Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Andrew J., Cooper C., Gendron Y.","7102461478;7403319079;57203075764;","Critical perspectives on accounting and journal rankings: Engaging in counter discourses and practices",2020,"Critical Perspectives on Accounting","71",, 102169,"","",,1,"10.1016/j.cpa.2020.102169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081628691&doi=10.1016%2fj.cpa.2020.102169&partnerID=40&md5=cbc64e6ccde077f38fc5595101d59327",,"Andrew, J.; Cooper, C.; Gendron, Y.",[No abstract available],,,,,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","",Scopus,2-s2.0-85081628691
"Smyth S., Cole I., Fields D.","36242543500;7006232311;31967645500;","From gatekeepers to gateway constructors: Credit rating agencies and the financialisation of housing associations",2020,"Critical Perspectives on Accounting","71",, 102093,"","",,2,"10.1016/j.cpa.2019.102093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070911280&doi=10.1016%2fj.cpa.2019.102093&partnerID=40&md5=acfba4c0383d3f073346b3d093aba035","Sheffield University Management School, United Kingdom; Centre for Regional Economic and Social Research (CRESR), Sheffield Hallam University, United Kingdom; Department of Geography, University of California, Berkeley, United States","Smyth, S., Sheffield University Management School, United Kingdom; Cole, I., Centre for Regional Economic and Social Research (CRESR), Sheffield Hallam University, United Kingdom; Fields, D., Department of Geography, University of California, Berkeley, United States","This paper uses the twin metaphors of ‘gatekeeper’ and ‘gateway constructor’ as devices to explore the role of Credit Rating Agencies (CRAs) as intermediaries between global corporate finance and specific institutions – housing associations in England. The analysis utilises a financialisation framing, whereby the practices, logics and measurements of finance capital, increasingly permeate government, institutional and household behaviour and discourse. This paper examines how housing associations have increasingly resorted to corporate bond finance, partly in response to reductions in government funding, and in the process engaged with CRAs. Surprisingly little research has been undertaken on the role and function of CRAs, and their impact on the organisations they rate. The case of housing associations (HAs) is of particular interest, given their historical social mission to build and manage properties to meet housing need, rather than operate as commercial private landlords conversant with market-based rationales. A case study of the large London-based HAs draws on a narrative and financial analysis of annual reports, supplemented by semi-structured interviews with senior HA finance officers to explore how CRA methodologies have been internalised and have contributed to changes in strategic and operational activities. We conclude that CRAs act both as a gatekeeper to the financial markets but also as a gateway constructor for the financial markets to enter new arenas, such as the HA sector. This dual nature of CRAs is intended as our contribution to emerging debates about the nature, the practice and the impact of financialisation on public services. © 2019 The Authors","Corporate bonds; Credit rating agencies; Financialisation; Social housing",,"Smyth, S.; Sheffield University Management School, Conduit Road, United Kingdom; email: s.j.smyth@sheffield.ac.uk",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85070911280
"Lauwo S., Kyriacou O., Julius Otusanya O.","55798474800;37107937300;57208391709;","When sorry is not an option: CSR reporting and ‘face work’ in a stigmatised industry – A case study of Barrick (Acacia) gold mine in Tanzania",2020,"Critical Perspectives on Accounting","71",, 102099,"","",,4,"10.1016/j.cpa.2019.102099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070516635&doi=10.1016%2fj.cpa.2019.102099&partnerID=40&md5=9e8b134ce3aacd1b756ff00a31c7aca7","Goldsmiths, University of London, United Kingdom; Middlesex Business School, United Kingdom; University of Lagos, Nigeria","Lauwo, S., Goldsmiths, University of London, United Kingdom; Kyriacou, O., Middlesex Business School, United Kingdom; Julius Otusanya, O., University of Lagos, Nigeria","This paper investigates how a stigmatised company mobilised accounting, particularly CSR reporting, to manage a crisis of legitimacy and spoiled identity following a series of social and environmental crises. Specifically, it uses Goffman's (1959, 1963) writings on stigma and presentation of self and Benoit's (1995) image restoration theory to explore how a large mining company in Tanzania used various strategic responses in striving to distance and dissociate itself from the attached ‘stigma’. The evidence shows that, in response to attacks from pressure-group organisations, rather than apologising for the social and environmental crises, the company was preocupied with ‘defensive stigma management’ strategies, including denial and refocusing attention, evading responsibility, image bolstering, excuses and dissociation. Drawing on our findings, we argue that, rather than making the effects of stigma more visible, accounting and CSR disclosures were mobilised to conceal the threats of stigma, manage the legitimacy crisis and repair spoiled identity. This study moves beyond the current focus on legitimacy in the extant CSR reporting literature, by bringing in the concept of organisational stigma to examine stigma management strategies implemented by a company operating in a stigmatised industry to avoid, reduce or minimise its audiences’ disapproval. © 2019","Benoit; CSR discourse; Goffman; Image repair; Mining industry; Stigma; Tanzania",,"Lauwo, S.; Institute of Management Studies, 8 Lewisham Way, New Cross, United Kingdom; email: s.lauwo@gold.ac.uk",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-85070516635
"Khan H.Z., Bose S., Johns R.","56410387400;57192987711;25229046400;","Regulatory influences on CSR practices within banks in an emerging economy: Do banks merely comply?",2020,"Critical Perspectives on Accounting","71",, 102096,"","",,4,"10.1016/j.cpa.2019.102096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069844261&doi=10.1016%2fj.cpa.2019.102096&partnerID=40&md5=ed0ba557dcf865b732fce64a2c0ce932","Discipline of Accounting and Finance, Canberra Business School, University of Canberra, Bruce, ACT  2617, Australia; Discipline of Accounting and Finance, Newcastle Business School, University of Newcastle, Sydney, NSW  2000, Australia; Discipline of Management and Marketing, Canberra Business School, University of Canberra, Bruce, ACT  2617, Australia","Khan, H.Z., Discipline of Accounting and Finance, Canberra Business School, University of Canberra, Bruce, ACT  2617, Australia; Bose, S., Discipline of Accounting and Finance, Newcastle Business School, University of Newcastle, Sydney, NSW  2000, Australia; Johns, R., Discipline of Management and Marketing, Canberra Business School, University of Canberra, Bruce, ACT  2617, Australia","Bangladesh has enjoyed remarkable economic growth for the last two decades primarily driven by an export-led development strategy, foreign remittances and greater empowerment of women. However, parallel to this, the socio-economic conditions (e.g., widespread poverty, poor accountability and inequality), climate change risks and environmental pollution result in the nation's vulnerability. Over more than two decades, the practice of voluntary corporate social responsibility (CSR) and its reporting by firms in Bangladesh has developed and increased, but the need for regulatory guidelines for CSR practices continues. We investigate whether banks in Bangladesh embrace CSR practices to follow the regulatory guidelines issued by the central bank or if they develop CSR practices opportunistically and politically. We provide evidence from 21 semi-structured interviews with managers of banks in Bangladesh and from published sources. The findings indicate that CSR activities are prompted by: CSR regulations by the central bank (Bangladesh Bank); congruency between banks’ goals and the regulator; support offered by the central bank; and the quest to maintain effective relationships with other stakeholders, such as the government and political leaders. The findings also show that CSR practices become decoupled from regulatory expectations and that managers ‘dress up’ reported information by bypassing regulatory guidelines when responding to demands from powerful stakeholders, such as board members and political elites. Banks do not respond aggressively to CSR regulation, for example, with challenges and attack-type responses, as these responses are culturally unacceptable. The findings imply that decoupling occurs, and that it is unlikely that regulation will minimize this behaviour because there is a lack of political will, an absence of accountability and there appears to be a lack of substantive commitment ethical conduct amongst powerful board members. Despite regulatory efforts, we find that exploitative practices continue in line with cultural norms in the banking environment in Bangladesh. © 2019 Elsevier Ltd","Bangladesh; Banks; CSR practices; CSR regulations; Institutional influences; Strategic responses",,"Khan, H.Z.; Discipline of Accounting and Finance, Australia; email: Habib.Khan@canberra.edu.au",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-85069844261
"Martins A., Gomes D., Oliveira L., Caria A., Parker L.","57210109187;25627898000;36451359500;56035094200;7202926577;","Resistance strategies through the CEO communications in the media",2020,"Critical Perspectives on Accounting","71",, 102092,"","",,1,"10.1016/j.cpa.2019.102092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069732228&doi=10.1016%2fj.cpa.2019.102092&partnerID=40&md5=a6ceaacc2239a10bb68d1ded0a8ae43d","University of Minho, School of Economics and Management, Braga, Portugal; University Portucalense, Research on Economics, Management and Information Technologies – REMIT, Portugal; RMIT University, Melbourne, Australia; The University of Glasgow, United Kingdom","Martins, A., University of Minho, School of Economics and Management, Braga, Portugal, University Portucalense, Research on Economics, Management and Information Technologies – REMIT, Portugal; Gomes, D., University of Minho, School of Economics and Management, Braga, Portugal; Oliveira, L., University of Minho, School of Economics and Management, Braga, Portugal; Caria, A., University of Minho, School of Economics and Management, Braga, Portugal; Parker, L., RMIT University, Melbourne, Australia, The University of Glasgow, United Kingdom","This study analyses the strategic responses to institutional pressures through organisational discursive practices. This analysis is developed through an interpretive case study of EDP, the largest Portuguese group in the electricity sector. Our empirical material includes CEO communications in the media from 2010 to 2014, and is interpreted through a theoretical framework derived from institutional theory, developed by complementing Oliver (1991) strategic responses to institutional pressures with the verbal accounts as defined by Elsbach (1994). The study highlights the country-level institutional structures, the organisations’ own characteristics and the power of the constituents involved in the process as important predictors of responses in a complex environment. EDP strategically resisted institutional pressures as it negotiated among competing forces of institutional control, delaying partial compliance to coercive pressures and using time as a resource for organisation actions. EDP's strategies reinforce the argument that organisations may consider unconditional compliance with broader stakeholder interests unacceptable when the profit logic is called into question before the dominance of the neo-liberal capitalist ideology. We have rendered visible the consequences of the project of neoliberalisation and the agenda of state privatisation of the European Union, resulting in a simple redistribution of resources towards shareholders and investors, to the disadvantage of other groups in society. © 2019","CEO communications; Electricity sector; Institutional complexity; Strategic responses",,"Martins, A.; University of Minho, Campus de Gualtar, Portugal; email: adelaide@eeg.uminho.pt",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85069732228
"Dumay J., Guthrie J., Rooney J.","16237803000;57220521726;56995685000;","Being critical about intellectual capital accounting in 2020: An overview",2020,"Critical Perspectives on Accounting","70",, 102185,"","",,4,"10.1016/j.cpa.2020.102185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084391202&doi=10.1016%2fj.cpa.2020.102185&partnerID=40&md5=552f20ef0b762f29c6e716215298b67e","Macquarie Business School, Sydney, Australia; University of Bologna, Italy; Nyenrode Business Universiteit, Netherlands; Aalborg Universitet, Denmark; Macquarie Business School, Sydney, Australia; School of Business, Australian Defence Force Academy, UNSW Canberra, Australia","Dumay, J., Macquarie Business School, Sydney, Australia, University of Bologna, Italy, Nyenrode Business Universiteit, Netherlands, Aalborg Universitet, Denmark; Guthrie, J., Macquarie Business School, Sydney, Australia; Rooney, J., School of Business, Australian Defence Force Academy, UNSW Canberra, Australia",[No abstract available],,,"Dumay, J.; Macquarie Business School, Australia; email: john.dumay@mq.edu.au",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","",Scopus,2-s2.0-85084391202
"Kianto A., Ritala P., Vanhala M., Hussinki H.","24171028100;24778958800;39263142700;56027850100;","Reflections on the criteria for the sound measurement of intellectual capital: A knowledge-based perspective",2020,"Critical Perspectives on Accounting","70",, 102046,"","",,7,"10.1016/j.cpa.2018.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048145280&doi=10.1016%2fj.cpa.2018.05.002&partnerID=40&md5=2b521c2310d584058aab570d02a69833","School of Business and Management, Lappeenranta University of Technology, P.O. Box 20FI-53851, Finland","Kianto, A., School of Business and Management, Lappeenranta University of Technology, P.O. Box 20FI-53851, Finland; Ritala, P., School of Business and Management, Lappeenranta University of Technology, P.O. Box 20FI-53851, Finland; Vanhala, M., School of Business and Management, Lappeenranta University of Technology, P.O. Box 20FI-53851, Finland; Hussinki, H., School of Business and Management, Lappeenranta University of Technology, P.O. Box 20FI-53851, Finland","As knowledge has become a key factor of competitive advantage for organizations, regions, and nations, its measurement has gained tremendous importance. During the last two decades, the intellectual capital school of thought has produced numerous measurement frameworks and models for capturing the intangible bases of value creation, which currently occupy a well-established position in academia. In this paper, we argue that something important might have been lost along the way, namely, a thorough understanding of knowledge as the basis for human and organizational productive behavior. We argue that in order to remain relevant in the face of the increasing knowledge intensity of work, organizing, and value creation, the measurements of intellectual capital (IC) should revisit the foundations of what knowledge is. In order to regain this understanding, this paper draws on a knowledge-based perspective and proposes four critical themes that should be better recognized in IC measurement: multi-dimensionality, human agency and action, contextuality, and temporality and dynamics. We discuss the challenges that each theme poses for IC measurement and construct a set of criteria and applications for a more adequate measurement of IC. © 2018 The Authors","Critical; Intellectual capital; Knowledge; Measurement",,"Kianto, A.; School of Business and Management, P.O. Box 20, Finland; email: aino.kianto@lut.fi",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85048145280
"de Villiers C., Sharma U.","8589422000;7101763899;","A critical reflection on the future of financial, intellectual capital, sustainability and integrated reporting",2020,"Critical Perspectives on Accounting","70",, 101999,"","",,30,"10.1016/j.cpa.2017.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019709691&doi=10.1016%2fj.cpa.2017.05.003&partnerID=40&md5=84d1f5e7535ca7bcf3e9ec5a3f08da1c","Graduate School of Management, The University of Auckland, New Zealand; Department of Accounting, University of Pretoria, South Africa; Department of Accounting, University of Waikato, New Zealand","de Villiers, C., Graduate School of Management, The University of Auckland, New Zealand, Department of Accounting, University of Pretoria, South Africa; Sharma, U., Department of Accounting, University of Waikato, New Zealand","This paper examines the future of IC reporting by offering critical reflection on different forms of reporting, with a particular focus on Integrated Reporting (<IR>). While, the Global Reporting Initiative (GRI) framework for corporate social responsibility disclosures, the International Integrated Reporting Council (IIRC), and the various financial reporting regulators appear to be in a contest for supremacy, what does this mean for IC? We examine how IC is reported under each of these frameworks and conclude that <IR> is unlikely to subsume traditional financial statement reporting, nor will it be able to provide all the information currently reported in GRI-type reports. The interplay of these reporting frameworks and their future development bodes well for IC, because different kinds of IC information will be reported under each of <IR>, GRI-type reports and in financial statements; that is IC does not compete with these forms of reporting forms, but forms an essential part of each. © 2017 Elsevier Ltd","Critical perspective; Integrated reporting; Intellectual capital",,"de Villiers, C.; Graduate School of Management, New Zealand; email: charl.devilliers@auckland.ac.nz",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85019709691
"Giuliani M., Skoog M.","30067751200;7003302997;","Making sense of the temporal dimension of intellectual capital: A critical case study",2020,"Critical Perspectives on Accounting","70",, 101993,"","",,2,"10.1016/j.cpa.2017.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018798940&doi=10.1016%2fj.cpa.2017.04.001&partnerID=40&md5=9214d368579314dd944a7ed967374fef","Department of Management, Università Politecnica delle Marche, P.le Martelli 8, Ancona, 60121, Italy; Åbo Akademi, Domkyrkotorget 3, Åbo, 20500, Finland","Giuliani, M., Department of Management, Università Politecnica delle Marche, P.le Martelli 8, Ancona, 60121, Italy; Skoog, M., Åbo Akademi, Domkyrkotorget 3, Åbo, 20500, Finland","We attempt to answer the following research question: how is time understood and acted upon in connection to different types of ICoriented management accounting processes within organizations? In other words, what role does time play in IC-related management accounting practices? Alvesson and Deetz's (2000) critical management research framework was selected for the examination. The temporal dimensions of IC and its related measurement and management accounting processes are discussed and questioned from a time-oriented micro-process (practice) perspective. The main findings are the following. First, IC can be considered as a “temporal boundary object”. Second, the development of IC time-related indicators for IC should be problematized to increase understanding. Moreover, this study lends sharp focus to the need for considering more than just the amount of time spent engaging in IC activities, but the quality of that time as well. Third, we confirm that IC tends to change over time. Consequently, IC concepts, methods and tools are not stable in practice, but rather are reflective of a specific time horizon. Forth, time-lags relating to IC creation and development tend to be overlooked and, hence, are not as clearly understood. © 2017 Elsevier Ltd","Accounting; Intellectual capital; Sensemaking; Time",,"Giuliani, M.; Department of Management, P.le Martelli 8, Italy; email: m.giuliani@univpm.it",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-85018798940
"Godowski C., Nègre E., Verdier M.-A.","55974677400;55531250900;56963644700;","Toward dialogic accounting? Public accountants’ assistance to works councils − A tool between hope and illusion",2020,"Critical Perspectives on Accounting","69",, 102095,"","",,3,"10.1016/j.cpa.2019.102095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076213367&doi=10.1016%2fj.cpa.2019.102095&partnerID=40&md5=c77752a07a7823a0f64120416a9880c5","IAE – University of Limoges, France; TSM – University of Toulouse 1 Capitole, France; University of Toulouse 3 Paul Sabatier, France","Godowski, C., IAE – University of Limoges, France; Nègre, E., TSM – University of Toulouse 1 Capitole, France; Verdier, M.-A., University of Toulouse 3 Paul Sabatier, France","French law allows works councils (WCs, mandatory bodies representing employees and having both economic and social rights in firms with more than 50 employees) to be assisted by public accountants (PAs) to help them understand the accounting and financial information received from managers. The aim of this assistance is to strengthen the democratic role of the WCs in firms. The purpose of this research is to examine whether and how the PAs’ assistance to WCs leads to the emergence of a form of agonistic democracy by contributing to an evolution in firms’ uses of accounting. We conducted a qualitative study with 36 semi-structured interviews with both PAs and WC members. Our results indicate that, under certain circumstances, the assistance provided by PAs can support dialogue between the WC members (“laypersons”) and the managers (“experts”) in WCs, which can be viewed as “hybrid forums” (open spaces where heterogeneous groups come together to debate socio-technical choices). The confrontation between different ideological orientations that inevitably arises can contribute to a dialogic use of accounting, which is promising for developing an agonistic democracy within organizations. However, PA assistance to a WC must be carefully handled because of the risk that managers will instrumentalize it. When this happens, accounting is still used in a monologic (as opposed to dialogic) form in firm management. The risk is that genuine participation by WC members remains illusory. © 2019 Elsevier Ltd","Agonistic democracy; Dialogic tool; Public accountants; Works councils",,"Nègre, E.2 rue du Doyen Gabriel Marty, France; email: emmanuelle.negre@tsm-education.fr",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-85076213367
"Andrew J., Cooper C., Gendron Y.","7102461478;7403319079;7003984630;","Addressing the English language hegemony problem in academia: An ongoing experiment and preliminary policy",2020,"Critical Perspectives on Accounting","69",, 102127,"","",,,"10.1016/j.cpa.2019.102127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076207335&doi=10.1016%2fj.cpa.2019.102127&partnerID=40&md5=5f90fbbb53101d5a50dac5a13906c68c","University of Sydney, Australia; University of Edinburgh, United Kingdom; Université Laval, Québec City, Canada","Andrew, J., University of Sydney, Australia; Cooper, C., University of Edinburgh, United Kingdom; Gendron, Y., Université Laval, Québec City, Canada",[No abstract available],,,"Gendron, Y.; Université LavalCanada; email: yves.gendron@ctb.ulaval.ca",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","",Scopus,2-s2.0-85076207335
"Harvey C., Maclean M., Price M.","7202112955;24076406800;57202444277;","Executive remuneration and the limits of disclosure as an instrument of corporate governance",2020,"Critical Perspectives on Accounting","69",, 102089,"","",,3,"10.1016/j.cpa.2019.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068511249&doi=10.1016%2fj.cpa.2019.06.003&partnerID=40&md5=c09429633668859d537048b661dae095","Newcastle University Business School, United Kingdom; University of Bath School of Management, United Kingdom","Harvey, C., Newcastle University Business School, United Kingdom; Maclean, M., University of Bath School of Management, United Kingdom; Price, M., Newcastle University Business School, United Kingdom","Why does disclosure continue to be seen as a panacea for failings in corporate governance, despite mounting evidence that it is a weak instrument of control? Through a micro-historical study of the constitution and deliberations of the Greenbury committee, which placed executive remuneration disclosure at the heart of UK corporate governance, we demonstrate how disclosure was discursively constructed by elite business leaders as a primary requirement of accountability of agents to owners. Our research, conducted twenty years after the publication of the Greenbury recommendations in 1995, is based on oral history interviews with surviving members of the committee and its professional advisers, who came to lament that their efforts perversely had helped escalate rather than moderate top executive pay. We argue that disclosure is a poor surrogate for real engagement by owners in corporate governance, and propose four general conditions that, if satisfied, might lead to increased accountability. © 2019","Accountability; Corporate governance; Disclosure; Executive remuneration; Greenbury Report; Transparency",,"Harvey, C.; Newcastle University Business School, Room 2.12 Armstrong Building, Newcastle University, United Kingdom; email: charles.harvey@ncl.ac.uk",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-85068511249
