Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Hazgui M., Malsch B.","56586060300;26424711800;","Navigating Through the Spatial and Institutional Contradictions of Public Audit Oversight",2020,"European Accounting Review","29","4",,"781","802",,,"10.1080/09638180.2019.1683461","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075002774&doi=10.1080%2f09638180.2019.1683461&partnerID=40&md5=b5f45f87a493ebd8fd79cead80b98ee9","HEC Montréal, Montreal, Canada; Smith School of Business, Queen’s University, Kingston, Canada","Hazgui, M., HEC Montréal, Montreal, Canada; Malsch, B., Smith School of Business, Queen’s University, Kingston, Canada","This study revisits the actions of the French audit regulator (H3C) and the French profession over the 2003–2013 period in response to the regulatory transformations that occurred both in the national and transnational space. Our analysis highlights how these actors have navigated through the spatial and institutional contradictions that characterize public audit oversight in order to manage variable and opposing interests from one space to another. In particular, we show how conflicting national and transnational conceptions of professionalism and commercialism have developed to support different regulatory agendas. Our analysis of the spatial dynamics of public audit oversight allows us to propose a much less confrontational representation of the relationships between public audit regulators and the audit profession. We maintain that more attention should be paid to the spatial variants of commercialism and professionalism to better understand the development of audit regulation. © 2019 European Accounting Association.","Institutional complexity; Multiscalarity; Public audit oversight; Spatial complexity",,"Hazgui, M.; HEC Montréal, 3000 Chemin de la Côte Sainte Catherine, Canada; email: mouna.hazgui@hec.ca",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85075002774
"Dalton D.W., Vinson J.M., Widener S.K.","37072035500;57197774348;6506716141;","Is Prestige Only Beneficial? A Cost of Perceived External Prestige Among Accounting Employees",2020,"European Accounting Review","29","4",,"753","780",,,"10.1080/09638180.2019.1682021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074822766&doi=10.1080%2f09638180.2019.1682021&partnerID=40&md5=acd4993e70a5fe17abdff231fb9db271","School of Accountancy, Clemson University, Clemson, SC, United States","Dalton, D.W., School of Accountancy, Clemson University, Clemson, SC, United States; Vinson, J.M., School of Accountancy, Clemson University, Clemson, SC, United States; Widener, S.K., School of Accountancy, Clemson University, Clemson, SC, United States","Perceived external prestige (PEP), which is an employee’s belief of how outsiders view his or her organization, has a positive effect on multiple employee job outcomes. However, we posit that PEP also carries costs that arise due to increases in the perception of coworker competitiveness that negatively affects some job outcomes. Prior research has not yet examined negative outcomes of PEP. Using structural equation modeling with survey data from a sample of 477 accounting professionals employed in public accounting firms, we find that PEP is negatively related to job satisfaction and positively related to turnover intentions through its relationship with perceptions of the competitiveness of coworker environment, thus documenting a cost of PEP. Overall, though, we find that the net effect of PEP on job outcomes remains positive. Additionally, we find these relationships hold with 383 accounting professionals in industry. Implications for research and practice are discussed. © 2019 European Accounting Association.","Competitive coworker environment; Organizational prestige; Perceived external prestige; Public accounting firms",,"Dalton, D.W.; Clemson University, 300 Sirrine Hall, United States; email: dalton5@clemson.edu",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85074822766
"Coyne J., Kim K.H., Kim S.","45860920700;57211680651;57191983299;","The Role of the Business Press in Creating and Disseminating Information around Earnings Announcements",2020,"European Accounting Review","29","4",,"723","751",,1,"10.1080/09638180.2019.1670224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074049022&doi=10.1080%2f09638180.2019.1670224&partnerID=40&md5=f4a7e5660972677b4d5f2198b5e9b098","School of Accountancy, University of Memphis, Memphis, TN, United States; Department of Accounting and Finance, College of Management, University of Massachusetts Boston, Boston, MA, United States","Coyne, J., School of Accountancy, University of Memphis, Memphis, TN, United States; Kim, K.H., School of Accountancy, University of Memphis, Memphis, TN, United States; Kim, S., Department of Accounting and Finance, College of Management, University of Massachusetts Boston, Boston, MA, United States","This paper investigates the role of the business press in creating and disseminating information around earnings announcements by examining different motivations of trading volume. We find that press coverage is positively associated with trading activity motivated by differential interpretation and by differential belief revision, consistent with the press playing both an information creation and information dissemination role around earnings announcements. When we divide press coverage into full articles with additional editorial content and news flashes merely repeating verbatim of firm-disclosed press releases, we find that trading volume motivated by both differential interpretation and differential belief revision increases as coverage by full articles increases, and trading volume motivated by differential belief revision increases as coverage by news flashes increases. We also report that the differential interpretation effect of full articles is more pronounced when information users’ sophistication is high. Overall, we provide new evidence to the literature by showing that each type of press coverage plays an informational role in different motivations of trading activity. © 2019 European Accounting Association.","Business press; Differential belief revision; Differential interpretation; Earnings announcements; Trading volume",,"Coyne, J.215 Fogelman College Admin Building, United States; email: jgcoyne@memphis.edu",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85074049022
"De Franco G., Vasvari F.P., Vyas D., Wittenberg-Moerman R.","15834197400;23977204200;36700631600;25222276200;","Similarity in the Restrictiveness of Bond Covenants",2020,"European Accounting Review","29","4",,"665","691",,1,"10.1080/09638180.2019.1664311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073827275&doi=10.1080%2f09638180.2019.1664311&partnerID=40&md5=b853ad759618a84cdbe93500a183c013","A. B. Freeman School of Business, Tulane University, New Orleans, LA, United States; London Business School, Regent’s Park, London, United Kingdom; Department of Management — UTM & Rotman School of Management, University of Toronto, Toronto, Canada; Marshall School of Business, The University of Southern California, Los Angeles, CA, United States","De Franco, G., A. B. Freeman School of Business, Tulane University, New Orleans, LA, United States; Vasvari, F.P., London Business School, Regent’s Park, London, United Kingdom; Vyas, D., Department of Management — UTM & Rotman School of Management, University of Toronto, Toronto, Canada; Wittenberg-Moerman, R., Marshall School of Business, The University of Southern California, Los Angeles, CA, United States","We examine the economic determinants and consequences associated with the inclusion of covenants with similar levels of restrictiveness in bond contracts. Using a unique Moody’s bond covenant dataset, we develop measures that capture similarity in the restrictiveness of bond covenants relative to previously issued peer bonds. We document that the demand for similarity by issuers, their advisors and bond investors follows the predictions of sociological and economic theories. Further, consistent with similarity in covenants reducing bond investors’ information acquisition and processing costs, we show that bonds with more similar covenant restrictiveness receive lower yields at issuance. These bonds are also more likely to be held by long-term bond investors, such as insurance companies, and are characterized by greater liquidity in the secondary market, providing a partial explanation for the lower bond yields. Our results highlight the benefits of covenant similarity and suggest that the use of covenants with similar restrictiveness levels brings information acquisition and processing cost savings that may be larger than the monitoring benefits provided by covenants with more tailored features. © 2019 European Accounting Association.","Bond Covenants; Covenant Restrictiveness; Primary Bond Prices; Similarity",,"Vyas, D.; Department of Management — UTM Rotman School of Management, 105 St. George Street, Canada; email: dushyant.vyas@utoronto.ca",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85073827275
"Wang R., Zhou S., Wang T.","57211410612;55648845500;57202658392;","Corporate Governance, Integrated Reporting and the Use of Credibility-enhancing Mechanisms on Integrated Reports",2020,"European Accounting Review","29","4",,"631","663",,9,"10.1080/09638180.2019.1668281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073823300&doi=10.1080%2f09638180.2019.1668281&partnerID=40&md5=2cfe8a49f58c839f32e4e9b61bf5ebc7","Discipline of Accounting, The University of Sydney Business School, The University of SydneyNSW, Australia","Wang, R., Discipline of Accounting, The University of Sydney Business School, The University of SydneyNSW, Australia; Zhou, S., Discipline of Accounting, The University of Sydney Business School, The University of SydneyNSW, Australia; Wang, T., Discipline of Accounting, The University of Sydney Business School, The University of SydneyNSW, Australia","The International Integrated Reporting Council (IIRC) and the South African King III Report on Governance emphasize the role of corporate governance in preparing a high-quality integrated report and establishing an appropriate credibility-enhancing process. This paper examines the significance of corporate governance mechanisms in explaining variations in the quality of integrated reports and the extent and quality of credibility-enhancing mechanisms (CEMs) for integrated reports. Using a sample of integrated reports published between 2012 and 2015 by listed companies on the Johannesburg Stock Exchange, this study finds that traditional governance mechanisms such as the board and the audit committee are positively related to the reporting quality of <IR> and use of CEMs. In addition, sustainability-oriented corporate governance mechanisms (i.e. sustainability committee and the use of non-financial performance measures in executives’ compensation contracts) have an incremental positive effect on both the quality of <IR> and the extent and quality of CEMs on integrated reports. Additional analyses attribute the positive effect of these corporate governance mechanisms on <IR> quality and the use of CEMs mainly to the diligence and expertise of the board of directors and audit committee and the independence and expertise of a sustainability committee. © 2019 European Accounting Association.","Assurance; Corporate governance; Credibility-enhancing mechanisms; Integrated reporting",,"Zhou, S.; Discipline of Accounting, Australia; email: shan.zhou@sydney.edu.au",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85073823300
"Bianchi P.A., Carrera N., Trombetta M.","57203937075;24767467100;55334212600;","The Effects of Auditor Social and Human Capital on Auditor Compensation: Evidence from the Italian Small Audit Firm Market",2020,"European Accounting Review","29","4",,"693","721",,1,"10.1080/09638180.2019.1647258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070301591&doi=10.1080%2f09638180.2019.1647258&partnerID=40&md5=b81fd9b824aeca5d462ffcf36967fef4","School of Accounting, Florida International University, Miami, FL, United States; Department of Accounting, IE University–IE Business School, Madrid, Spain","Bianchi, P.A., School of Accounting, Florida International University, Miami, FL, United States; Carrera, N., Department of Accounting, IE University–IE Business School, Madrid, Spain; Trombetta, M., Department of Accounting, IE University–IE Business School, Madrid, Spain","This study examines whether social and human capital influence the compensation of individual auditors in the small audit firm market. We employ a sample of Italian auditors and use measures from the network and auditing literatures to capture their professional connections, representing social capital, and their industry expertise, representing human capital. Our findings show a positive and economically meaningful association between these individual attributes and auditor compensation. We run several tests to address potential endogeneity issues in our research design. Our results suggest that, in the small audit market, clients perceive as valuable those auditors with higher social and human capital, and as a result, are willing to pay a premium for these specific auditor attributes. © 2019 European Accounting Association.","Audit fees; Auditor compensation; Human capital; Small audit firm market; Social capital",,"Bianchi, P.A.; School of Accounting, 11200 S.W. 8th St., United States; email: pbianchi@fiu.edu",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85070301591
"Doukakis L., Ghicas D.C., Siougle G., Sougiannis T.","54392239500;8314558700;16647469600;6602931011;","The Informativeness of Micro and Macro Information During Economic Crisis and Non-Crisis Periods: Evidence from Europe",2020,"European Accounting Review","29","3",,"467","492",,1,"10.1080/09638180.2019.1642221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085237950&doi=10.1080%2f09638180.2019.1642221&partnerID=40&md5=119f84c213f5ddbdf53f7f28a3162689","Department of Accounting and Control, HEC Lausanne, University of Lausanne, Lausanne, Switzerland; Department of Accounting and Finance, School of Business, Athens University of Economics and Business, Athens, Greece; Department of Accountancy, University of Illinois, Champaign, IL, United States","Doukakis, L., Department of Accounting and Control, HEC Lausanne, University of Lausanne, Lausanne, Switzerland; Ghicas, D.C., Department of Accounting and Finance, School of Business, Athens University of Economics and Business, Athens, Greece; Siougle, G., Department of Accounting and Finance, School of Business, Athens University of Economics and Business, Athens, Greece; Sougiannis, T., Department of Accountancy, University of Illinois, Champaign, IL, United States","We investigate whether and how the information content of reported profitability and macroeconomic expectations changes when the state of the economy changes from non-crisis to crisis conditions. For this, we analyze data from 16 European countries over the period 2005–2015. We find macroeconomic expectations to be useful in predicting future profitability only during non-crisis periods and mainly for firms facing elastic demand for their products and services and firms without sequential losses. Current profitability as well as its cash flow and accruals components are much more informative predictors of future profitability than macroeconomic expectations in both non-crisis and crisis periods. Market pricing tests suggest that macroeconomic expectations are not informative and thus not priced by market participants during crisis periods and support efficient pricing of current profitability under both non-crisis and crisis periods. However, it is the cash flow component of profitability that is efficiently priced under both economic conditions, while the accrual component of profitability is mispriced during crisis periods. Overall, we provide evidence that reported accounting information is much more useful to stock market investors than macroeconomic expectations in both non-crisis and crisis economic periods. © 2019, © 2019 European Accounting Association.","Economic crisis; Micro and macro information; Profitability prediction; Stock market valuation",,"Ghicas, D.C.; Department of Accounting and Finance, Greece; email: gikas@aueb.gr",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85085237950
"Courtois C., Gendron Y.","57195393798;57203075764;","The Show Must go on! Legitimization Processes Surrounding Certified Fraud Examiners’ Claim to Expertise",2020,"European Accounting Review","29","3",,"437","465",,,"10.1080/09638180.2019.1643753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085231191&doi=10.1080%2f09638180.2019.1643753&partnerID=40&md5=355d9345c574d487971ded205b9ed7ed","Faculté des sciences de l’administration, Université Laval, Québec, Canada; Département des sciences comptables, Université du Québec à Trois-Rivières, Trois-Rivières, Canada","Courtois, C., Faculté des sciences de l’administration, Université Laval, Québec, Canada, Département des sciences comptables, Université du Québec à Trois-Rivières, Trois-Rivières, Canada; Gendron, Y., Faculté des sciences de l’administration, Université Laval, Québec, Canada","This article investigates how the Association of Certified Fraud Examiners (ACFE) sought to gain legitimacy among its members as a group possessing expertise in the prevention and detection of fraud. Using theoretical concepts devised by Goffman [1959. The presentation of self in everyday life. Garden City, NY: Doubleday] about performance and impression management, the ACFE’s performance is studied from the perspective of the show put on by the association’s leaders, and through our analysis of the response to this show from its members. Thanks to sophisticated data collection (ethnographic endeavor, interviews with CFEs, and document analysis), we found that the ACFE’s promotional machinery comprises pragmatic, moral, and epistemic claims. Our analysis indicates that pragmatic legitimacy plays a central role in enrolling members as ambassadors of the CFE designation–in spite of the skepticism that they tend to have regarding the association’s moral and epistemic claims. We are therefore confronted with a spread of claims to expertise taking place despite a degree of internal discordance–as if member discomfort with certain aspects of their association’s discourse is immaterial to the construction of the association’s external legitimacy. Ultimately, our findings lead us to reflect on the social value associated with the spread of credentialism in today’s society. © 2019, © 2019 European Accounting Association.","Fraud; Knowledge claims; Legitimization of antifraud expertise; Representational performance and impression management",,"Courtois, C.; Faculté des sciences de l’administration, Canada; email: cynthia.courtois@fsa.ulaval.ca",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85085231191
"Jacob M., Schütt H.H.","37028466200;57216906486;","Firm Valuation and the Uncertainty of Future Tax Avoidance",2020,"European Accounting Review","29","3",,"409","435",,9,"10.1080/09638180.2019.1642775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082330112&doi=10.1080%2f09638180.2019.1642775&partnerID=40&md5=12155aff2ab453f9ed4aa4fed1d03611","WHU–Otto Beisheim School of Management, Vallendar, Germany; Tilburg University, Tilburg, Netherlands","Jacob, M., WHU–Otto Beisheim School of Management, Vallendar, Germany; Schütt, H.H., Tilburg University, Tilburg, Netherlands","Using a valuation framework, we show that two dimensions of tax avoidance, uncertainty and the level of expected future tax rates, are jointly related to firm value and need to be expressed as a ratio. We confirm the importance of a composite measure of tax avoidance adjusted for tax uncertainty in our empirical tests based on a sample of U.S. firms. Our findings indicate that shareholders jointly consider the level and uncertainty of future tax avoidance when valuing firms. © 2019, © 2019 European Accounting Association.","Firm valuation; Tax avoidance; Tax uncertainty",,"Jacob, M.; WHU–Otto Beisheim School of Management, Burgplatz 2, Germany; email: martin.jacob@whu.edu",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85082330112
"Vandenhaute M.-L., Hardies K., Breesch D.","57208422345;54405344400;6504734114;","Professional and Commercial Incentives in Audit Firms: Evidence on Partner Compensation",2020,"European Accounting Review","29","3",,"521","554",,3,"10.1080/09638180.2019.1642223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074337607&doi=10.1080%2f09638180.2019.1642223&partnerID=40&md5=774032f079459f7a4ec633b68daf5408","Faculty of Social Sciences and Solvay Business School, Vrije Universiteit Brussel, Brussels, Belgium; Department of Accounting and Finance, University of Antwerp, Antwerp, Belgium","Vandenhaute, M.-L., Faculty of Social Sciences and Solvay Business School, Vrije Universiteit Brussel, Brussels, Belgium; Hardies, K., Department of Accounting and Finance, University of Antwerp, Antwerp, Belgium; Breesch, D., Faculty of Social Sciences and Solvay Business School, Vrije Universiteit Brussel, Brussels, Belgium","Audit firms can shape and foster the desired behavior of their partners in accordance with the firm’s strategy and objectives through compensation schemes. Understanding financial incentives is therefore of great importance, especially to ensure that auditors actually deliver high quality work. This study analyzes the elements associated with the compensation of audit partners in Belgium, and specifically contributes to the literature by investigating how compensation schemes vary across firms of different sizes (Big 4, second-tier, and small audit firms). Our results indicate that the mixture of equal sharing and performance based compensation elements varies across firms of different sizes. Partner compensation in larger (Big 4 and second-tier) firms is more heavily based on performance based elements than in smaller audit firms. Furthermore, in firms of all sizes compensation appears to be strongly associated with commercially oriented elements while professionally oriented elements only play a minor role. Professionally oriented elements are, however, slightly more important in larger (Big 4 and second-tier) firms than in smaller firms. © 2019, © 2019 European Accounting Association.","Equal Sharing; Financial Incentives; Partner Compensation; Performance Based",,"Vandenhaute, M.-L.; Faculty of Social Sciences and Solvay Business School, Pleinlaan 2, Belgium; email: marie-laure.vandenhaute@vub.be",,"Routledge",09638180,,,,"English","Eur. Acc. Rev.",Article,"Final","",Scopus,2-s2.0-85074337607
