Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Deng Z.","57217384815;","Foreign Exchange Risk, Hedging, and Tax-Motivated Outbound Income Shifting",2020,"Journal of Accounting Research","58","4",,"953","987",,1,"10.1111/1475-679X.12326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087178785&doi=10.1111%2f1475-679X.12326&partnerID=40&md5=832e4441ea384af99d887ead9fae0399","Oregon State University, United States","Deng, Z., Oregon State University, United States","Although outbound income shifting to low-tax jurisdictions provides tax savings, it is often accompanied by nontax costs. In this study, I examine whether foreign exchange (FX) risk constrains tax-motivated outbound income shifting by U.S. multinational corporations. My findings indicate that exposure to greater currency volatility is associated with less outbound income shifting, and this effect is stronger for firms with foreign affiliates using foreign functional currencies. I also investigate whether hedging facilitates outbound income shifting. Consistent with hedging lowering costs associated with exchange rate volatility, I find that U.S. firms that use more currency derivatives tend to shift more income to low-tax foreign jurisdictions. Overall, these findings suggest that FX risk is an important cost of outbound income shifting. © University of Chicago on behalf of the Accounting Research Center, 2020","corporate taxation; derivatives; foreign exchange risk; income shifting",,"Deng, Z.; Oregon State UniversityUnited States; email: junfang.deng@oregonstate.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85087178785
"Cuny C., Kim J., Mehta M.N.","57189366509;57217058179;57199170680;","Politically Connected Governments",2020,"Journal of Accounting Research","58","4",,"915","952",,,"10.1111/1475-679X.12325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085975262&doi=10.1111%2f1475-679X.12325&partnerID=40&md5=38181f5230752d16c7fc8d4048cd7b57","New York University, United States; Singapore Management University, Singapore; University of Michigan, United States","Cuny, C., New York University, United States; Kim, J., Singapore Management University, Singapore; Mehta, M.N., University of Michigan, United States","This paper examines the consequences of powerful political connections for local governments. We find that governments located within the constituencies of, and thus connected to, powerful congressional members reduce their stewardship over public resources. Using plausibly exogenous declines in the power of congressional representation, we show that the effect is causal. To better understand why connected local governments can reduce stewardship, we study electoral characteristics. Our findings suggest that the increased resources that come with powerful congressional representation allow local-government officials to reduce stewardship without material adverse effects on their reelection prospects. In sum, we provide evidence of a cost of political connections: they weaken local governments' incentives to act in a socially optimal manner. © University of Chicago on behalf of the Accounting Research Center, 2020","audit; congress; financial reports; governance; political connections; political economy; stewardship",,"Mehta, M.N.; University of MichiganUnited States; email: mnmehta@umich.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85085975262
"Wu D., Ye Q.","23390969100;57216860714;","Public Attention and Auditor Behavior: The Case of Hurun Rich List in China",2020,"Journal of Accounting Research","58","3",,"777","825",,,"10.1111/1475-679X.12309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084987129&doi=10.1111%2f1475-679X.12309&partnerID=40&md5=67a73185720777fe9a61dd7f92ffb52a","School of Accountancy and Centre for Institutions and Governance, The Chinese University of Hong Kong, Hong Kong; Business School, Nanjing University, China","Wu, D., School of Accountancy and Centre for Institutions and Governance, The Chinese University of Hong Kong, Hong Kong; Ye, Q., Business School, Nanjing University, China","Adverse client publicity can entail regulatory scrutiny over audited financial statements and impose political costs on auditors. We use the changes in client publicity caused by their controlling owners’ presence on the Hurun Rich List (the rich listing) in China to test the hypothesis that auditor conservatism increases with client publicity. Our evidence indicates auditors issue more adverse audit opinions to clients and charge higher fees following the rich listing events. Moreover, we observe that auditors strategically respond to clients with different attributes—for clients whose owners accumulated wealth in a more questionable manner, auditors choose more stringent audit reporting to better defend themselves from regulatory scrutiny; for clients without such attributes, auditors primarily rely on increasing audit fees to cope with any post-listing increase in audit risks. Our analyses also suggest the impacts of rich listings tend to be concentrated among large audit firms with stronger reputation concerns or among engagement auditors with more conservative reporting styles. By showing how auditors manage political risks associated with heightened public scrutiny, we contribute to both the auditing and political cost literature. © University of Chicago on behalf of the Accounting Research Center, 2020","audit fee; audit opinion; conservatism; political cost",,"Ye, Q.; Business School, China; email: yeqing@nju.edu.cn",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85084987129
"Lisowsky P., Minnis M.","36598755300;37066394500;","The Silent Majority: Private U.S. Firms and Financial Reporting Choices",2020,"Journal of Accounting Research","58","3",,"547","588",,2,"10.1111/1475-679X.12306","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084916235&doi=10.1111%2f1475-679X.12306&partnerID=40&md5=221d8850c6729f78b7ace601a292a5d1","Questrom School of Business, Boston University and Norwegian Center for Taxation, United States; University of Chicago Booth School of Business, United States","Lisowsky, P., Questrom School of Business, Boston University and Norwegian Center for Taxation, United States; Minnis, M., University of Chicago Booth School of Business, United States","This study uses a comprehensive panel of tax returns to examine the financial reporting choices of medium-to-large private U.S. firms, a setting that controls over $9 trillion in capital, vastly outnumbers public U.S. firms across all industries, yet has no financial reporting mandates. We find that nearly two-thirds of these firms do not produce audited GAAP financial statements. Guided by an agency theory framework, we find that size, ownership dispersion, external debt, and trade credit are positively associated with the choice to produce audited GAAP financial statements, while asset tangibility, age, and internal debt are generally negatively related to this choice. Our findings reveal that (1) equity capital and trade credit exhibit significant explanatory power, suggesting that the primary focus in the literature on debt is too narrow; (2) firm youth, growth, and R&D are positively associated with audited GAAP reporting, reflecting important monitoring roles of financial reporting; and (3) many firms violate standard explanations for financial reporting choices and substantial unexplained heterogeneity in financial reporting remains. We conclude by identifying opportunities for future research. © University of Chicago on behalf of the Accounting Research Center, 2020","accounting choice; audit; capital allocation; financial reporting; private firms",,"Minnis, M.; University of Chicago Booth School of BusinessUnited States; email: michael.minnis@chicagobooth.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85084916235
"Gillette J.R., Samuels D., Zhou F.S.","57208108278;57190112595;57214334255;","The Effect of Credit Ratings on Disclosure: Evidence from the Recalibration of Moody's Municipal Ratings",2020,"Journal of Accounting Research","58","3",,"693","739",,1,"10.1111/1475-679X.12307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084490812&doi=10.1111%2f1475-679X.12307&partnerID=40&md5=5c5c03b4279412353c3901274781dcce","Sloan School of Management, MIT, United States; The Wharton School, University of Pennsylvania, United States","Gillette, J.R., Sloan School of Management, MIT, United States; Samuels, D., Sloan School of Management, MIT, United States; Zhou, F.S., The Wharton School, University of Pennsylvania, United States","This paper examines how credit rating levels affect municipal debt issuers’ disclosure decisions. Using exogenous upgrades in credit rating levels caused by the recalibration of Moody's municipal ratings scale in 2010, we find that upgraded municipalities significantly reduce their disclosure of required continuing financial information, relative to unaffected municipalities. Consistent with a reduction in debtholders’ demand for information driving these results, the reduction in disclosure is greater when municipal bonds are held by investors who relied more on disclosure ex ante. However, we also find that the reduction in disclosure does not manifest when issuers are monitored by underwriters with greater issuer-specific expertise and when issuers are subject to direct regulatory enforcement through the receipt of federal funding. Overall, our results suggest that higher credit rating levels lower investor demand for disclosure in the municipal market, and highlight the role of underwriters and direct regulatory enforcement in maintaining disclosure levels when investor demand is low. © University of Chicago on behalf of the Accounting Research Center, 2020","credit ratings; Moody's recalibration; municipal bonds; municipal disclosure; Single Audit Act; underwriters",,"Samuels, D.; Sloan School of Management, United States; email: Dsamuels@mit.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85084490812
"Dyreng S.D., Hoopes J.L., Langetieg P., Wilde J.H.","23667151100;35272099300;56295297500;56117428300;","Strategic Subsidiary Disclosure",2020,"Journal of Accounting Research","58","3",,"643","692",,2,"10.1111/1475-679X.12308","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083093009&doi=10.1111%2f1475-679X.12308&partnerID=40&md5=9322930ee0734ed3efefcd606bf0d99a","Fuqua School of Business, Duke University, United States; Kenan-Flagler Business School, University of North Carolina at Chapel Hill, United States; Internal Revenue Service, United States; Tippie College of Business, University of Iowa, United States","Dyreng, S.D., Fuqua School of Business, Duke University, United States; Hoopes, J.L., Kenan-Flagler Business School, University of North Carolina at Chapel Hill, United States; Langetieg, P., Internal Revenue Service, United States; Wilde, J.H., Tippie College of Business, University of Iowa, United States","Although subsidiary disclosures in firms’ filings with the Securities and Exchanges Commission (SEC; Exhibit 21) represent the most granular required public disclosure of a firm's geographic footprint, little is understood about the quality of the disclosure, and anecdotal evidence suggests firms may not fully comply with the disclosure requirements. We use data provided by multinational firms to the Internal Revenue Service regarding their foreign subsidiary locations to explore the accuracy of public subsidiary disclosures on Exhibit 21 of Form 10-K per SEC rules. The overall incidence of nondisclosure is low, suggesting that most firms comply with Exhibit 21 disclosure rules, and that for most applications, Exhibit 21 disclosures provide a reasonable proxy for locations of significant subsidiaries. Nevertheless, there is some evidence of nondisclosure, particularly when subsidiaries are in tax havens, when the firm is more highly scrutinized in the media, or when the firm has other characteristics consistent with low-quality disclosures such as SEC comment letters. © University of Chicago on behalf of the Accounting Research Center, 2020","corporate tax; financial disclosure; reputational costs of tax planning",,"Dyreng, S.D.; Fuqua School of Business, United States; email: scott.dyreng@duke.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85083093009
"Bischof J., Daske H., Sextroh C.J.","55887031500;9247800500;56108245000;","Why Do Politicians Intervene in Accounting Regulation? The Role of Ideology and Special Interests",2020,"Journal of Accounting Research","58","3",,"589","642",,1,"10.1111/1475-679X.12300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080997243&doi=10.1111%2f1475-679X.12300&partnerID=40&md5=9b6edfe1682f23ac37ebca425616e6d6","University of Mannheim, Germany; Tilburg University, Netherlands","Bischof, J., University of Mannheim, Germany; Daske, H., University of Mannheim, Germany; Sextroh, C.J., Tilburg University, Netherlands","Politicians frequently intervene in the regulation of financial accounting. Evidence from the accounting literature shows that regulatory capture by special interests helps explain these interventions. However, many accounting rules have broad economic or social consequences, such as their effects on income distribution or private sector subsidies. The perception of these consequences varies with a politician's ideology. Therefore, if accounting rules produce those consequences, ideology plausibly spills over and explains a politician's stance on the technical accounting issue, beyond special interest pressure. We use two prominent U.S. political debates about fair value accounting and the expensing of employee stock options to disentangle the role of ideology from special interest pressure. In both debates, ideology explains politicians’ involvement at exactly those points when the debate focuses on the economic consequences of accounting regulation (i.e., bank bailouts and top management compensation). Once the debates focus on more technical issues, connections to special interests remain the dominant force. © 2020 The Authors. Journal of Accounting Research published by Wiley Periodicals, Inc. on behalf of The Accounting Research Center at the University of Chicago Booth School of Business","accounting regulation; accounting standard setting; fair value; financial crisis; G01; G28; ideology; K22; L51; M40; M41; M48; P16; political economy; stock option expensing",,"Bischof, J.; University of MannheimGermany; email: jbischof@uni-mannheim.de",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85080997243
"Grant S.M.","57194509816;","How Does Using a Mobile Device Change Investors’ Reactions to Firm Disclosures?",2020,"Journal of Accounting Research","58","3",,"741","775",,1,"10.1111/1475-679X.12299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079376287&doi=10.1111%2f1475-679X.12299&partnerID=40&md5=936f6f490223c923dcc4dea9fca09087","University of Washington, United States","Grant, S.M., University of Washington, United States","I examine how characteristics of investors’ information access tools change investors’ reactions to firm disclosures. I examine my research question in the context of information choice (i.e., allowing investors to choose the order of information and sections to read within a disclosure) and spatial layout (i.e., how information is displayed when viewing the disclosure). Results of an experiment are consistent with information choice improving investors’ judgments if the disclosure is viewed on a computer screen. Conversely, and consistent with cognitive overload, information choice harms investors’ judgments if the disclosure is viewed on a smaller screen, such as that of a mobile device. Follow-up experiments show that changing the disclosure presentation to reduce the need to scroll is one way to improve investors’ judgments on a smaller (or mobile) screen. My findings caution firms and regulators about expanding information choice within disclosures without considering the screen size used to access the disclosure. © University of Chicago on behalf of the Accounting Research Center, 2020","access tools; G11; G40; information choice; information presentation features; information processing costs; interactive disclosures; investment decisions; M40; M41; mobile technology; spatial layout",,"Grant, S.M.; University of WashingtonUnited States; email: stgrant@uw.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85079376287
"Joshi P.","57216459117;","Does Private Country-by-Country Reporting Deter Tax Avoidance and Income Shifting? Evidence from BEPS Action Item 13",2020,"Journal of Accounting Research","58","2",,"333","381",,2,"10.1111/1475-679X.12304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083591621&doi=10.1111%2f1475-679X.12304&partnerID=40&md5=175ab668736ccc84ddafa78d9ebc3a7f","Desautels Faculty of Management, McGill University, 1001 Sherbrooke St W, Montreal, QC  H3A 1G5, Canada","Joshi, P., Desautels Faculty of Management, McGill University, 1001 Sherbrooke St W, Montreal, QC  H3A 1G5, Canada","To combat tax avoidance by multinational corporations, the Organisation for Economic Co-operation and Development introduced country-by-country reporting (CbCr), requiring firms to provide tax authorities with a geographic breakdown of their profitability and activities. Treating the introduction of CbCr in the European Union as a shock to private disclosure requirements, this study examines the effect on corporate tax outcomes. Exploiting the €750 million revenue threshold for disclosure and employing regression-discontinuity and difference-in-differences designs, I document a 1–2 percentage point increase in consolidated GAAP effective tax rates among affected firms. I also find evidence consistent with a decline in tax-motivated income shifting, starting in 2018. These results suggest that, although private geographic disclosures can deter corporate tax avoidance, so far, the regulations have had a limited effect on tax-motivated income shifting. My findings have policy implications for the global implementation of private CbCr and extend the debate on public versus private disclosure of tax information. © University of Chicago on behalf of the Accounting Research Center, 2020","corporate taxation; income shifting; private tax disclosure regulations; reputation cost; tax avoidance; tax transparency",,"Joshi, P.; Desautels Faculty of Management, 1001 Sherbrooke St W, Canada; email: preetika.joshi@yahoo.ca",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85083591621
"Hail L., Lang M., Leuz C.","14021009400;7202006388;6602397487;","Reproducibility in Accounting Research: Views of the Research Community",2020,"Journal of Accounting Research","58","2",,"519","543",,1,"10.1111/1475-679X.12305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083095402&doi=10.1111%2f1475-679X.12305&partnerID=40&md5=3442b0bc12ccd20153623a17a43db756","The Wharton School, University of Pennsylvania, United States; University of North Carolina, Chapel Hill, United States; Booth School of Business, University of Chicago, and NBER, United States","Hail, L., The Wharton School, University of Pennsylvania, United States; Lang, M., University of North Carolina, Chapel Hill, United States; Leuz, C., Booth School of Business, University of Chicago, and NBER, United States","We have little knowledge about the prevalence of irreproducibility in the accounting literature. To narrow this gap, we conducted a survey among the participants of the 2019 JAR Conference on their perceptions of the frequency, causes, and consequences of irreproducible research published in accounting journals. A majority of respondents believe that irreproducibility is common in the literature, constitutes a major problem, and receives too little attention. Most have encountered irreproducibility in the work of others (although not in their own work) but chose not to pursue their failed reproduction attempts to publication. Respondents believe irreproducibility results chiefly from career or publication incentives as well as from selective reporting of results. They also believe that practices like sharing code and data combined with stronger incentives to replicate the work of others would enhance reproducibility. The views of accounting researchers are remarkably similar to those expressed in a survey by the scientific journal Nature. We conclude by discussing the implications of our findings and provide several potential paths forward for the accounting research community. © University of Chicago on behalf of the Accounting Research Center, 2020","accounting research; ethics; expert survey; publication process; replication; reproducibility; research methodology",,"Hail, L.; The Wharton School, United States; email: lhail@wharton.upenn.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85083095402
"Stubben S.R., Welch K.T.","24437003500;57212405671;","Evidence on the Use and Efficacy of Internal Whistleblowing Systems",2020,"Journal of Accounting Research","58","2",,"473","518",,3,"10.1111/1475-679X.12303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083093951&doi=10.1111%2f1475-679X.12303&partnerID=40&md5=4d44b0574ee99ee760a2bb8946a8f479","University of Utah, United States; George Washington University, United States","Stubben, S.R., University of Utah, United States; Welch, K.T., George Washington University, United States","Using a proprietary data set from a provider of internal whistleblowing (WB) systems, we analyze nearly two million internal WB reports submitted to over 1,000 publicly traded U.S. firms. We provide descriptive statistics, over time and across report types, on the amount and summary details of information provided, how extensively management reviews reports, the amount of time until reviews were completed, and the outcome of these reviews. Further, we examine the characteristics of firms with more actively used systems (i.e., a higher volume of reports, more information provided in reports, and reports that are more frequently reviewed by management). Finally, we show that internal WB report volume is associated with fewer and lower amounts of government fines and material lawsuits. © University of Chicago on behalf of the Accounting Research Center, 2020","corporate governance; employee hotlines; Sarbanes-Oxley Act; whistleblowing",,"Stubben, S.R.; University of UtahUnited States; email: stephen.stubben@eccles.utah.edu",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85083093951
