Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Bhandari A., Golden J., Thevenot M.","57193254875;57193090913;50263322500;","CEO political ideologies and auditor-client contracting",2020,"Journal of Accounting and Public Policy","39","5", 106755,"","",,1,"10.1016/j.jaccpubpol.2020.106755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086094706&doi=10.1016%2fj.jaccpubpol.2020.106755&partnerID=40&md5=2c93ad4dbfcc4bec726d7758d6dd19e6","University of Wisconsin-Whitewater, United States; University of Memphis, United States; Florida Atlantic University, United States","Bhandari, A., University of Wisconsin-Whitewater, United States; Golden, J., University of Memphis, United States; Thevenot, M., Florida Atlantic University, United States","We investigate whether CEOs’ political ideology, as captured by their political contributions, is related to audit risk and, consequently, to audit pricing. We find that Republican CEOs are associated with lower inherent risk and control risk, which represent the two components of audit risk related to the firm, while their Democratic counterparts are seen to have higher risks. Consequently, Republican (Democratic) CEOs are associated with lower (higher) audit fees. The results are robust to controlling for religiosity, executive incentives and ability, obtaining alternative measures of inherent and control risk, and to using propensity score matching and entropy balancing. We further show that changes in political ideology are associated with changes in audit risk and fees. In sum, the evidence implies that auditors view the political ideology of CEOs as an important determinant of engagement risk, which may have important implications for disclosure policy. © 2020 Elsevier Inc.","Audit fees; Audit quality; Auditor-client contracting; CEO political ideologies",,"Golden, J.; University of Memphis, 219 Fogelman College Admin. Bldg., United States; email: joanna.golden@memphis.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85086094706
"Burnett B.M.","56856598700;","Do stock prices reflect undisclosed financial statement information? Evidence from the OTCBB",2020,"Journal of Accounting and Public Policy","39","5", 106716,"","",,,"10.1016/j.jaccpubpol.2020.106716","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079534875&doi=10.1016%2fj.jaccpubpol.2020.106716&partnerID=40&md5=16db0b5161058072b3026a7ddf09115d","The University of North Carolina at Charlotte, United States","Burnett, B.M., The University of North Carolina at Charlotte, United States","I exploit a regulatory change that mandated that Over-the-Counter Bulletin Board (OTCBB) firms must comply with the reporting requirements of the 1934 Securities Exchange Act. I use this change to examine the association between equity values and financial statement data in voluntary and mandatory disclosure environments. Before the change, disclosure of financial statement information was voluntary for most of these firms. I study firms that initiate SEC filing after the change and classify them as disclosing and nondisclosing based on whether they voluntarily disclosed financial statement information before the regulatory change. In these firms’ initial SEC filings after the eligibility rule, they retroactively disclose financial statement information for the year prior to compliance with the rule. Thus I can observe previously withheld financial data. I find that the choice to voluntarily disclose is negatively associated with firm characteristics related to proprietary costs and with situations in which accounting information plays a less important role in resolving information asymmetry. For nondisclosing firms, I find evidence that equity values reflect financial statement data, even though this information was not publicly available, and that compliance with mandatory SEC disclosure requirements strengthens this association. For disclosing firms, I find evidence that suggests investors viewed their voluntary disclosure of financial statement data as credible and fail to find evidence that compliance with mandatory reporting requirements enhances this association. © 2020 Elsevier Inc.",,,,,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85079534875
"Bjornsen M., Downes J.F., Omer T.C.","57211456582;56538007800;6506254393;","The consequences of deviating from financial reporting industry norms: Evidence from the disclosure of foreign cash",2020,"Journal of Accounting and Public Policy","39","5", 106712,"","",,,"10.1016/j.jaccpubpol.2019.106712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078127944&doi=10.1016%2fj.jaccpubpol.2019.106712&partnerID=40&md5=0f93b7a59eec902afd50dd93374c6106","Department of Accounting, Finance, and Economics, University of Nebraska-Kearney, United States; School of Accountancy, University of Nebraska-Lincoln, United States","Bjornsen, M., Department of Accounting, Finance, and Economics, University of Nebraska-Kearney, United States; Downes, J.F., School of Accountancy, University of Nebraska-Lincoln, United States; Omer, T.C., School of Accountancy, University of Nebraska-Lincoln, United States","This study examines how investors respond to firms’ disclosure practices that deviate from the majority of industry peers (i.e., industry norms). The SEC has made repeated calls for the disclosure of foreign cash in order for investors to have more information in determining firms’ liquidity positions. We examine the association between firm value and the non-disclosure of foreign cash in industries where the majority of firms choose to disclose foreign cash. We define partial disclosure as disclosing permanently reinvested earnings (PRE), but withholding the disclosure of foreign cash, and find that when the majority of industry peers disclose foreign cash, investors discount the firm-specific partial disclosure of foreign operations. This finding suggests that investors have similar information demands as the SEC, and that withholding foreign cash results in a valuation discount. We also find that this discount is more pronounced for firms predicted to have higher levels of foreign cash and higher levels of PRE. The discount in firm value is also concentrated among firms with managers who have more career concerns, suggesting that managers shift the cost of partial disclosure to shareholders instead of bearing the personal reputational cost of full disclosure. Our results are robust to multiple matched samples and entropy balancing. While previous literature has considered the valuation implications of foreign cash disclosures, we reveal the consequences of opting to withhold the disclosure of foreign cash. Our findings should be of interest to both managers and policy-setters in forming their disclosure protocols. © 2019 Elsevier Inc.","Foreign cash disclosure; Industry financial reporting norms; Peer effects",,"Downes, J.F.445H College of Business, P.O. Box 880486, United States; email: downes@unl.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85078127944
"Iselin M.","57192374410;","Estimating the potential impact of requiring a stand-alone board-level risk committee",2020,"Journal of Accounting and Public Policy","39","5", 106709,"","",,,"10.1016/j.jaccpubpol.2019.106709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077172409&doi=10.1016%2fj.jaccpubpol.2019.106709&partnerID=40&md5=39746a8fca6a5b01c75a984b91798e44","Carlson School of Management, University of Minnesota, 321 19th Avenue South, Minneapolis, MN  55455, United States","Iselin, M., Carlson School of Management, University of Minnesota, 321 19th Avenue South, Minneapolis, MN  55455, United States","Motivated by the requirement under the Dodd-Frank Act that all large bank holding companies create a stand-alone, board-level risk committee, this paper investigates the association between such a committee and regulatory risk both before and during the financial crisis. I focus the analysis on the set of banks that did not have a risk committee in place prior to the Dodd-Frank Act, as these are the banks that were most affected by the regulation. I find that matched control banks with a risk committee in place had higher capital ratios during the financial crisis, but lower capital ratios during more stable economic conditions relative to the banks without a risk committee. This paper contributes to the literature by narrowly investigating the effects a board-level risk committee, by focusing on a risk measure that is of interest to the regulators who implemented the new regulation, and by documenting that this association changes over time which highlights the importance of estimating the effects of new regulations across different economic conditions. © 2019 Elsevier Inc.","Average treatment effect on the untreated; Board of directors; Risk committee",,,,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85077172409
"Hossain M., Raghunandan K., Rama D.V.","57217309722;6602619453;6603963692;","Abnormal disclosure tone and going concern modified audit reports",2020,"Journal of Accounting and Public Policy","39","4", 106764,"","",,,"10.1016/j.jaccpubpol.2020.106764","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087523821&doi=10.1016%2fj.jaccpubpol.2020.106764&partnerID=40&md5=07c5eee7c6507e39af6a20589d3d088a","University of West Georgia, 1601 Maple St, Carrollton, GA  30118, United States; School of Accounting, Florida International University, Miami, FL  33199, United States","Hossain, M., University of West Georgia, 1601 Maple St, Carrollton, GA  30118, United States; Raghunandan, K., School of Accounting, Florida International University, Miami, FL  33199, United States; Rama, D.V., School of Accounting, Florida International University, Miami, FL  33199, United States","The evaluation of going-concern uncertainties and the issuance of going-concern modified audit opinions (GCOs) continue to be of significant interest to the public and the accounting profession. We examine the association between the abnormal tone of disclosures in 10-K filings and GCOs using data from the years 2000 to 2014. We find that abnormal positive disclosure tone is associated with a higher likelihood of a GCO. We also find that the abnormal tone of disclosures is associated with lower type II and type I errors for GCOs (i.e., bankrupt companies without a prior GCO and GCOs without subsequent failure, respectively). © 2020 Elsevier Inc.","Abnormal disclosure tone; Bankruptcy; Going concern; Qualitative disclosure",,"Hossain, M.; University of West Georgia, 1601 Maple St, United States; email: mhossain@westga.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85087523821
"Chen C., Lo K., Tsang D., Zhang J.","57218505262;36723744700;20735865600;57192704794;","Understanding accounting discretion in China: An analysis of fair value reporting for investment property",2020,"Journal of Accounting and Public Policy","39","4", 106766,"","",,,"10.1016/j.jaccpubpol.2020.106766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087479160&doi=10.1016%2fj.jaccpubpol.2020.106766&partnerID=40&md5=f1d67215bf04547958b3c1d022bd08c9","School of Management, China University of Mining and Technology, Sanhuan South Road, Xuzhou, Jiangsu  221116, China; Sauder School of Business, University of British Columbia, 2053 Main Mall, Vancouver, BC  V6T 1Z2, Canada; Desautels Faculty of Management, McGill University, 1001 Sherbrooke Street West, Montreal, QC  H3A 1G5, Canada; School of Business, University of Colorado Denver, 1475 Lawrence St, Denver, CO  80202, United States","Chen, C., School of Management, China University of Mining and Technology, Sanhuan South Road, Xuzhou, Jiangsu  221116, China; Lo, K., Sauder School of Business, University of British Columbia, 2053 Main Mall, Vancouver, BC  V6T 1Z2, Canada; Tsang, D., Desautels Faculty of Management, McGill University, 1001 Sherbrooke Street West, Montreal, QC  H3A 1G5, Canada; Zhang, J., School of Business, University of Colorado Denver, 1475 Lawrence St, Denver, CO  80202, United States","This study sheds light on the discretionary accounting practices in China, the largest emerging market in the world. In particular, we focus on whether Chinese firms use discretion in investment property fair values to manage reported performance. We examine whether firms’ ex ante needs for accounting discretion affect their decisions to adopt fair value reporting for investment property and the ex post performance management by these fair value adopters. Our findings show that the voluntary adoption of fair value reporting for investment property in China remains low. However, the fair value option for investment property is significantly more likely to be chosen by firms with greater needs for accounting discretion. Consistent with the conjecture that firms choose the fair value model to manipulate reported earnings, we show that fair value adopters use the unrealized gains and losses associated with investment properties to smooth earnings and that these firms are also more likely to meet or beat earnings benchmarks after adoption. Overall, our findings indicate that the use of fair value reporting for investment property in the emerging Chinese market is driven by managerial opportunism. © 2020 The Authors","Accounting discretion; Chinese market; Fair value reporting; Investment property",,"Zhang, J.; School of Business, 1475 Lawrence St, United States; email: Jing.2.zhang@ucdenver.dedu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85087479160
"Bao M.X., Tanyi P.","57200322848;36705227500;","Does auditor ratification matter to bondholders? Evidence from new bond issues",2020,"Journal of Accounting and Public Policy","39","4", 106765,"","",,,"10.1016/j.jaccpubpol.2020.106765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087212810&doi=10.1016%2fj.jaccpubpol.2020.106765&partnerID=40&md5=fc761e78f0925346d5132546f4381c8a","School of Accountancy, College of Business and Analytics Southern Illinois University CarbondaleIL 62901-4619, United States; Turner School of Accounting University of North Carolina Charlotte Belk College of Business, 9201 University City Blvd., Charlotte, NC  28223, United States","Bao, M.X., School of Accountancy, College of Business and Analytics Southern Illinois University CarbondaleIL 62901-4619, United States; Tanyi, P., Turner School of Accounting University of North Carolina Charlotte Belk College of Business, 9201 University City Blvd., Charlotte, NC  28223, United States","We investigate the relation between shareholder votes on auditor ratification and the client's credit risk, using both parametric and nonparametric regression techniques. Using data from 2006 to 2016, we show that the proportion of shareholder disapproval for auditors heterogeneously impacts credit risk, as shown by bond spread and bond rating. The results suggest that higher shareholder disapproval of the auditor has an adverse effect on yield spread and bond ratings after controlling for firm characteristics associated with audit quality, such as auditor size and tenure. © 2020 Elsevier Inc.","Audit quality; Auditor ratification; Bond ratings; Bondholders; Yield-spread",,"Tanyi, P.; Turner School of Accounting University of North Carolina Charlotte Belk College of Business, 9201 University City Blvd., United States; email: ptanyi@uncc.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85087212810
"Boland C.M., Brown V.L., Dickins D.","56895759100;56599909300;16642245800;","Standard-setting in auditing: Insights from PCAOB inspections",2020,"Journal of Accounting and Public Policy","39","4", 106756,"","",,1,"10.1016/j.jaccpubpol.2020.106756","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087004619&doi=10.1016%2fj.jaccpubpol.2020.106756&partnerID=40&md5=61eb4c36e24f21c8b67f9e84a0043b2f","University of Wisconsin – Milwaukee, Lubar School of Business, P.O. Box 742, Milwaukee, WI  53201, United States; East Carolina University, 3412 Bate Building, Greenville, NC  27858, United States","Boland, C.M., University of Wisconsin – Milwaukee, Lubar School of Business, P.O. Box 742, Milwaukee, WI  53201, United States; Brown, V.L., University of Wisconsin – Milwaukee, Lubar School of Business, P.O. Box 742, Milwaukee, WI  53201, United States; Dickins, D., East Carolina University, 3412 Bate Building, Greenville, NC  27858, United States","We explore whether the Public Company Accounting Oversight Board (PCAOB) consistently follows its own standard-setting policies. We do this using a methodology that combines the reports of audit partners, the timing of enacted auditing standards, and the issuance of PCAOB inspection findings. Rules governing standard-setting are critical to ensure that auditing standards are appropriate, efficient, and are therefore likely to be generally accepted. Our results suggest that in some instances auditors were penalized for omitting evidence from their working papers which is not specified in the standards, in effect, changing or removing auditor judgment in the amount and nature of audit evidence to be gathered in corroboration of management's assertions and creating new auditing standards outside of the formal standard-setting process. Beyond the societal benefits of standard-setters adhering to their own policy-making rules, changes in auditing procedures impact the behavior of both auditors’ and managers and is costly. Although subject to limitations, we believe our results are informative to policy makers and other participants in PCAOB standard-setting. © 2020 Elsevier Inc.","Due process; PCAOB; Rulemaking; Standard-setting",,"Boland, C.M.; University of Wisconsin – Milwaukee, P.O. Box 742, United States; email: bolandc@uwm.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85087004619
"García Lara J.M., García Osma B., Penalva F.","57193099648;57207913782;23393917900;","Conditional conservatism and the limits to earnings management",2020,"Journal of Accounting and Public Policy","39","4", 106738,"","",,11,"10.1016/j.jaccpubpol.2020.106738","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086581884&doi=10.1016%2fj.jaccpubpol.2020.106738&partnerID=40&md5=80a86de6c4dc9eb36bd9d17712f3bc8e","Universidad Carlos III de Madrid, Department of Business Administration, Calle Madrid, 126B, Getafe (Madrid), 28903, Spain; IESE Business School, University of Navarra, Av. Pearson, 21, Barcelona, 08034, Spain","García Lara, J.M., Universidad Carlos III de Madrid, Department of Business Administration, Calle Madrid, 126B, Getafe (Madrid), 28903, Spain; García Osma, B., Universidad Carlos III de Madrid, Department of Business Administration, Calle Madrid, 126B, Getafe (Madrid), 28903, Spain; Penalva, F., IESE Business School, University of Navarra, Av. Pearson, 21, Barcelona, 08034, Spain","We examine the impact of conditional conservatism on earnings management. Our findings support the view that conditional conservatism reduces accruals-based earnings management but also triggers a trade-off between accruals and real earnings management. In our main tests we use the passage of SFAS 121 as a plausibly exogenous regulatory change that increased the level of conditional conservatism but did not materially affect earnings management. We find that, after the regulation, treated firms reduce accruals-based earnings management and increase real earnings management, and are less likely to be marginal or habitual beaters of earnings benchmarks. Given the crucial role of earnings for firm valuation and analysis, and that conditionally conservative accounting choices are observable, our results should be of wide interest for investment professionals. © 2020 Elsevier Inc.","Conditional conservatism; Earnings asymmetric timeliness; Earnings management; Manipulation of real operating activities",,"Penalva, F.; IESE Business School, Av. Pearson, 21, Spain; email: penalva@iese.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85086581884
"Zhang H., Zhu J., He J., Chan K.C.","56421584400;56136211300;57205640899;57204762303;","Two tales of earnings management with short sales deregulation",2020,"Journal of Accounting and Public Policy","39","4", 106743,"","",,3,"10.1016/j.jaccpubpol.2020.106743","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085094458&doi=10.1016%2fj.jaccpubpol.2020.106743&partnerID=40&md5=beb02c2f135365f96c3f8e4beae2bbae","Business School, Beijing Normal University, China; Business School, University of International Business and Economics, China; School of Accounting, Zhongnan University of Economics and Law, China; Gordon Ford College of Business, Western Kentucky University, United States","Zhang, H., Business School, Beijing Normal University, China; Zhu, J., Business School, University of International Business and Economics, China; He, J., School of Accounting, Zhongnan University of Economics and Law, China; Chan, K.C., Gordon Ford College of Business, Western Kentucky University, United States","We study the impact of short sales on accrual-based and real earnings management (EM). Based on the costs and benefits of using EM to hide negative information, we derive an analytical model showing that there are two possibilities: (1) a firm engages in less accrual-based and real EM when facing short-seller scrutiny (the informational efficiency hypothesis), or (2) a firm switches from accrual-based EM (a less sophisticated method) to real EM (a more sophisticated method), which we call the sophisticated information-hiding hypothesis. That is, there is a tradeoff between accrual-based and real EM in the presence of short sales. Using a natural experiment of the recent short sales deregulation in China, we show findings consistent with the latter reaction. Additional analysis suggests that the decrease in accrual-based EM and increase in real EM are driven primarily by firms with non-Big 10 auditors or firms not under shareholder or regulatory scrutiny. We interpret the findings as being consistent with the model prediction that for firms with weak inside and outside monitoring, the probability of detecting real EM is low, and thus the tradeoff between accrual-based and real EM prevails in the presence of short sales. © 2020 Elsevier Inc.","Accrual-based earnings management; Negative information hiding; Real earnings management; Short sales",,"He, J.; School of Accounting, China; email: he.jie@zuel.edu.cn",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-85085094458
