Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Banerjee S., Breon-Drish B., Engelberg J.","35219523800;56728732400;26433239000;","Discussion of “disclosure processing costs, investors' information choice, and equity market outcomes: A review”",2020,"Journal of Accounting and Economics","70","2-3", 101337,"","",,1,"10.1016/j.jacceco.2020.101337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090165459&doi=10.1016%2fj.jacceco.2020.101337&partnerID=40&md5=5b7e8235a15cfd96fec137da5be9b6de","Rady School of Management, University of California, San Diego, United States","Banerjee, S., Rady School of Management, University of California, San Diego, United States; Breon-Drish, B., Rady School of Management, University of California, San Diego, United States; Engelberg, J., Rady School of Management, University of California, San Diego, United States","In their review of investor processing costs, Blankespoor, deHaan, and Marinovic (2020) encourage researchers to consider “rational inattention” as a way to explain stock market underreaction to public information. We formalize their argument and propose alternatives using a set of formal models. To distinguish between the various drivers of underreaction, we encourage future researchers to consider the opportunity cost of being inattentive, the historical evolution of underreaction, and the difference between information-based and return-based underreaction. © 2020 Elsevier B.V.",,,"Engelberg, J.; Rady School of Management, United States; email: jengelberg@ucsd.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85090165459
"Blankespoor E., deHaan E., Marinovic I.","55894524400;55583770800;55841775600;","Disclosure processing costs, investors’ information choice, and equity market outcomes: A review",2020,"Journal of Accounting and Economics","70","2-3", 101344,"","",,6,"10.1016/j.jacceco.2020.101344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078669005&doi=10.1016%2fj.jacceco.2020.101344&partnerID=40&md5=fff1205aeec67861cec02fee85478a22","University of Washington, United States; Stanford University, United States","Blankespoor, E., University of Washington, United States; deHaan, E., University of Washington, United States; Marinovic, I., Stanford University, United States","This paper reviews the literature examining how costs of monitoring for, acquiring, and analyzing firm disclosures – collectively, “disclosure processing costs” – affect investor information choices, trades, and market outcomes. The existence of disclosure processing costs means that disclosures are not “public” information as traditionally defined, but instead can be a form of costly private information. Conceptualizing disclosures as private information makes it clear that learning from disclosures is an active economic choice and that disclosure pricing cannot be perfectly efficient. We review the analytical and empirical literature on sources of processing costs and how these costs affect equity market outcomes, primarily within rational equilibria. We also discuss studies of the feedback effects of investors' processing costs on managers’ choices about disclosure and corporate actions. We conclude that disclosure processing costs have implications for a wide array of accounting research and phenomena, but we are only just beginning to understand their effects. © 2020 Elsevier B.V.","Disclosure pricing; Disclosure processing costs; Information acquisition; Information awareness; Information integration; Limited attention",,"Blankespoor, E.; University of WashingtonUnited States; email: blankbe@uw.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85078669005
"Laux V., Ray K.","14622789000;24437177800;","Effects of accounting conservatism on investment efficiency and innovation",2020,"Journal of Accounting and Economics","70","1", 101319,"","",,,"10.1016/j.jacceco.2020.101319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089552846&doi=10.1016%2fj.jacceco.2020.101319&partnerID=40&md5=79a16db7732bbf831ed5980b6bb51a64","University of Texas at Austin, United States; Texas A&M University, United States","Laux, V., University of Texas at Austin, United States; Ray, K., Texas A&M University, United States","We study how biases in financial reporting affect managers' incentives to develop innovative projects and to make appropriate investment decisions. Conservative reporting practices impose stricter verification standards for recognizing good news, and reduce the chance that risky innovations will lead to favorable future earnings reports. Holding all else constant, more conservative reporting therefore weakens the manager's incentive to work on innovative ideas, consistent with informal arguments in the extant literature. However, all else does not stay constant because the manager's pay plan will change in response to changes in the accounting system. We show that under optimal contracting, more conservative accounting does not stifle innovation in organizations, but rather increases incentives for innovation, as long as conservatism reduces the risk of an overstatement. © 2020 Elsevier B.V.","Accounting conservatism; Innovation; Investment efficiency; Optimal contracting",,"Laux, V.; University of Texas at AustinUnited States; email: volker.laux@mccombs.utexas.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85089552846
"Jia W., Redigolo G., Shu S., Zhao J.","57207992355;56781535500;8697034100;57212296156;","Can social media distort price discovery? Evidence from merger rumors",2020,"Journal of Accounting and Economics","70","1", 101334,"","",,,"10.1016/j.jacceco.2020.101334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089006581&doi=10.1016%2fj.jacceco.2020.101334&partnerID=40&md5=4e4e4c8f435584a11242e647bb0955a7","Cleveland State University, United States; ESADE Business School, University Ramon Llull, Spain; Carroll School of Management, Boston College, United States; Hong Kong Polytechnic University, Hong Kong","Jia, W., Cleveland State University, United States; Redigolo, G., ESADE Business School, University Ramon Llull, Spain; Shu, S., Carroll School of Management, Boston College, United States; Zhao, J., Hong Kong Polytechnic University, Hong Kong","We study whether social media can play a negative information role by impeding price discovery in the presence of highly speculative rumors. We focus on merger rumors, where most do not materialize. We find that merger rumors accompanied by greater Twitter activity elicit greater immediate market reaction even though rumor-related Twitter activity is unrelated to the probability of merger realization. The price distortion associated with tweet volume persists weeks after a rumor and reverses only after eight weeks. The price distortion is more pronounced for rumors tweeted by Twitter users with greater social influence, for target firms with low institutional ownership, and for rumors that supply more details. Our evidence suggests that social media can be a rumor mill that hinders the market's price discovery of potentially false information. © 2020 Elsevier B.V.","Merger and acquisition; Merger rumor; Persuasion bias; Rumor; Social media; Twitter",,"Shu, S.; Carroll School of Management, 140 Commonwealth Avenue, Chestnut Hill, United States; email: susan.shu@bc.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85089006581
"Laurion H.","57193992257;","Implications of Non-GAAP earnings for real activities and accounting choices",2020,"Journal of Accounting and Economics","70","1", 101333,"","",,1,"10.1016/j.jacceco.2020.101333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088950615&doi=10.1016%2fj.jacceco.2020.101333&partnerID=40&md5=327a63a0e0eb8f397d9ac745e83b13e4","University of Colorado, Leeds School of Business, 995 Regent Drive, Boulder, CO  80309, United States","Laurion, H., University of Colorado, Leeds School of Business, 995 Regent Drive, Boulder, CO  80309, United States","Managers almost always define non-GAAP earnings to exclude the effects of acquisition and restructuring expenses, the amortization of intangibles, and impairments. I find that managers with a history of reporting non-GAAP earnings act as if they place lower weight on these excluded expenses when making real activities and accounting choices. They pursue more and larger acquisitions, have higher total capital investment, are more likely to restructure, and are more likely to recognize discretionary impairments. In a difference-in-differences setting, I find that non-GAAP reporting firms are less likely to alter their restructuring activities following a significant change in accounting rules for restructuring expense recognition. Finally, in supplementary analyses, I find that non-GAAP-reporting firms tend to repeat these real activities and accounting choices year-after-year, resulting in more persistent special-item expenses. © 2020 Elsevier B.V.","Acquisitions; Impairments; Investment; Non-GAAP earnings; Restructurings; SFAS 141R",,,,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85088950615
"Merkley K., Michaely R., Pacelli J.","38361902200;6701739361;57194078382;","Cultural diversity on Wall Street: Evidence from consensus earnings forecasts",2020,"Journal of Accounting and Economics","70","1", 101330,"","",,1,"10.1016/j.jacceco.2020.101330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088103375&doi=10.1016%2fj.jacceco.2020.101330&partnerID=40&md5=8e8498fe3b82e46650a67ab425b5ff55","Kelley School of Business, Indiana University, United States; Geneva Finance Research Institute, University of Geneva and SFI, Switzerland","Merkley, K., Kelley School of Business, Indiana University, United States; Michaely, R., Geneva Finance Research Institute, University of Geneva and SFI, Switzerland; Pacelli, J., Kelley School of Business, Indiana University, United States","We examine how cultural differences among agents influence the aggregate outcome of a common forecasting task. Using both exogenous shocks to sell-side analyst diversity and panel regression methods, we find that increases in analyst cultural diversity positively affect the quality of the consensus earnings forecast. We further provide evidence on the potential mechanisms underlying this result by showing that cultural diversity is associated with improvements in individual analyst forecasts, greater analyst conference call participation and interaction, and greater diversity in analyst education backgrounds and professional interests. Overall, our results indicate that greater cultural differences among agents producing an aggregate forecast are associated with a higher quality consensus forecast. © 2020 Elsevier B.V.","Culture; Diversity; Forecasting; Information aggregation; Sell-side analysts",,"Michaely, R.; Geneva Finance Research Institute, Switzerland; email: roni.michaely@unige.ch",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85088103375
"Cook J., Kowaleski Z.T., Minnis M., Sutherland A., Zehms K.M.","55927627300;57201385951;37066394500;57211182883;57210558780;","Auditors are known by the companies they keep",2020,"Journal of Accounting and Economics","70","1", 101314,"","",,4,"10.1016/j.jacceco.2020.101314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084731067&doi=10.1016%2fj.jacceco.2020.101314&partnerID=40&md5=809734fe81d9a1f3fad6228f355f63da","Public Company Accounting Oversight Board, United States; University of Notre Dame Mendoza College of Business, United States; University of Chicago Booth School of Business, United States; MIT Sloan School of Management, United States; University of Wisconsin – Madison, United States","Cook, J., Public Company Accounting Oversight Board, United States; Kowaleski, Z.T., University of Notre Dame Mendoza College of Business, United States; Minnis, M., University of Chicago Booth School of Business, United States; Sutherland, A., MIT Sloan School of Management, United States; Zehms, K.M., University of Wisconsin – Madison, United States","We study the role of reputation in auditor-client matching. Using 1.2 million employment records from US broker-dealers, we find that broker-dealer clients of the same auditor have similar financial adviser misconduct profiles. Our estimates indicate that variation in client misconduct behavior is nearly half as important as variation in client size in explaining matches. Auditors adjust their portfolios when presented with new information about client behavior, and those with the most significant reputation concerns are least likely to deal with high misconduct clients. Finally, we find that an auditor's reputation for accepting high misconduct clients predicts their new clients' future misconduct. Together, our results present new evidence on how reputation affects audit relationships, and the consequences of auditors' reputation concerns for client behavior. Our results also indicate an unintended consequence of audit mandates: non-discerning auditors emerge to serve clients with low endogenous demand for auditing. © 2020 Elsevier B.V.","Audit market structure; Auditing; Broker-dealers; Financial advisers; Financial intermediation; Financial misconduct; Matching; Reputation",,"Sutherland, A.; MIT Sloan School of ManagementUnited States; email: ags1@mit.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85084731067
"Boland M., Godsell D.","57190292399;56750078300;","Local soldier fatalities and war profiteers: New tests of the political cost hypothesis",2020,"Journal of Accounting and Economics","70","1", 101316,"","",,1,"10.1016/j.jacceco.2020.101316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084073083&doi=10.1016%2fj.jacceco.2020.101316&partnerID=40&md5=853133563a507e1f03b0ec644be68386","Saint Mary's University Sobey School of Business, 923 Robie Street, Halifax, NS, Canada; University of Illinois at Urbana-Champaign Gies College of Business, 1206 South Sixth Street, Champaign, IL  61820, United States","Boland, M., Saint Mary's University Sobey School of Business, 923 Robie Street, Halifax, NS, Canada; Godsell, D., University of Illinois at Urbana-Champaign Gies College of Business, 1206 South Sixth Street, Champaign, IL  61820, United States","We test the political cost hypothesis using local soldier fatalities as a source of as-if-random variation in the threat of political costs for local defense firms. Soldier fatalities vary the threat of political costs for defense firms because the U.S. tradition of shared sacrifice during war vulgarizes war profits amid dead soldiers. Local defense firms record more income-decreasing accruals, equal to 1.17 percent of total assets, in response to a one standard deviation increase in local soldier fatalities (an additional 29 soldier fatalities in the average state-year). A wide variety of robustness tests corroborate our inferences. © 2020 Elsevier B.V.","Earnings management; Political cost hypothesis; Proximate casualties hypothesis; War profiteers",,"Godsell, D.; University of Illinois at Urbana-Champaign Gies College of Business, 1206 South Sixth Street, United States; email: dgodsell@illinois.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85084073083
"Kim Y., (Nancy) Su L., (Stephen) Zhou G., (Kevin) Zhu X.","56683642200;57216484818;57216486891;55806545800;","PCAOB international inspections and Merger and Acquisition outcomes",2020,"Journal of Accounting and Economics","70","1", 101318,"","",,,"10.1016/j.jacceco.2020.101318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083676025&doi=10.1016%2fj.jacceco.2020.101318&partnerID=40&md5=8ba9add5778b55b9f76be97993b4bc4f","Santa Clara University, United States; Korea Advanced Institute of Science and Technology (KAIST), South Korea; Lingnan University, Hong Kong; Hong Kong Baptist University, Hong Kong; City University of Hong Kong, Hong Kong","Kim, Y., Santa Clara University, United States, Korea Advanced Institute of Science and Technology (KAIST), South Korea; (Nancy) Su, L., Lingnan University, Hong Kong; (Stephen) Zhou, G., Hong Kong Baptist University, Hong Kong; (Kevin) Zhu, X., City University of Hong Kong, Hong Kong","This study examines how PCAOB international inspections of non-U.S. auditors affect international Merger and Acquisition (M&A) outcomes. We find that clients of inspected auditors are more likely to become acquisition targets after the public disclosure of auditor's inspection report. We also find that deal completion is more likely and deal announcement returns are higher if deals involve targets with auditors for which inspection reports are available. Engagement deficiencies and unremediated quality control deficiencies identified in inspection reports weaken the positive effect of PCAOB oversight on M&A outcomes. Collectively, our results suggest that PCAOB oversight reduces information uncertainty in M&A deals. © 2020 Elsevier B.V.","Audit quality; Merger and acquisition; PCAOB international inspection",,"Kim, Y.; Leavey School of Business, United States; email: y1kim@scu.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85083676025
"Drake K.D., Hamilton R., Lusch S.J.","56226249300;57195234348;56896156100;","Are declining effective tax rates indicative of tax avoidance? Insight from effective tax rate reconciliations",2020,"Journal of Accounting and Economics","70","1", 101317,"","",,1,"10.1016/j.jacceco.2020.101317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083577568&doi=10.1016%2fj.jacceco.2020.101317&partnerID=40&md5=73dfabb4190d5a6b89641949301c8287","University of Arizona, United States; Southern Methodist University, United States; Texas Christian University, United States","Drake, K.D., University of Arizona, United States; Hamilton, R., Southern Methodist University, United States; Lusch, S.J., Texas Christian University, United States","Effective tax rates (ETRs) are often used to compare tax avoidance across firms and time. Using firms' detailed tax footnote data, we find that the effect of valuation allowances (VA) related to prior-period losses biases GAAP ETRs. This downward bias explains almost all of the downward trend in domestic firms' ETRs over the last 20 years. We also find that VAs explain cross-sectional differences in ETRs for both domestic and multinational firms. We show this bias extends to cash ETRs and the Henry and Sansing (2018) tax avoidance measure. We develop a methodology for substantially reducing the bias in both time-series and cross-sectional analyses of cash and GAAP ETRs. Overall, our results suggest firms’ loss histories and GAAP rules influence inferences from tax avoidance proxies. © 2020 Elsevier B.V.","Domestic and multinational firms; Effective tax rates; Tax avoidance; Time trends",,"Drake, K.D.; University of ArizonaUnited States; email: kddrake@arizona.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85083577568
"Schantl S.F., Wagenhofer A.","57190292932;7801339839;","Deterrence of financial misreporting when public and private enforcement strategically interact",2020,"Journal of Accounting and Economics","70","1", 101311,"","",,1,"10.1016/j.jacceco.2020.101311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082683384&doi=10.1016%2fj.jacceco.2020.101311&partnerID=40&md5=0efe19d2937cd6e10433f2cb495b8ce3","The University of Melbourne, Faculty of Business and Economics, 198 Berkeley Street, Carlton, VIC  3053, Australia; University of Graz, Faculty of Business, Economics, and Social Sciences, Universitätsstraße 15, Graz, 8010, Austria","Schantl, S.F., The University of Melbourne, Faculty of Business and Economics, 198 Berkeley Street, Carlton, VIC  3053, Australia; Wagenhofer, A., University of Graz, Faculty of Business, Economics, and Social Sciences, Universitätsstraße 15, Graz, 8010, Austria","This paper studies strategic interactions between public and private enforcement of accounting regulation and their consequences for the deterrence of financial misreporting. We develop an economic model with a manager, a public enforcement agency, and an investor and derive equilibrium strategies for manipulative effort, routine investigative effort, and costly private litigation. Our main results are as follows. (i) Strengthening private enforcement unambiguously enhances deterrence, whereas strengthening public enforcement can exacerbate misreporting, due to a crowding out of private enforcement. We provide conditions under which (ii) the enforcer's investigation incentives first increase and then decrease in the strength of private enforcement, (iii) public and private enforcement are strategic substitutes, (iv) the number of enforcement actions is misleading about public enforcement effectiveness, and (v) strengthening private enforcement decreases litigation risk. We also discuss implications of our results for empirical research. © 2020","Accounting manipulation; Deterrence; Investor litigation; Litigation risk; Public enforcement",,"Wagenhofer, A.; University of Graz, Universitätsstraße 15, Austria; email: alfred.wagenhofer@uni-graz.at",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85082683384
"Durnev A., Mangen C.","7006060755;36710275700;","The spillover effects of MD&A disclosures for real investment: The role of industry competition",2020,"Journal of Accounting and Economics","70","1", 101299,"","",,2,"10.1016/j.jacceco.2020.101299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079858303&doi=10.1016%2fj.jacceco.2020.101299&partnerID=40&md5=5a7b3906add79f821394202d1816670a","Henry B. Tippie College of Business, University of Iowa, 21 E Market St, Iowa City, IA  52242, United States; John Molson School of Business, Concordia University, 1455, de Maisonneuve W, Montreal, QC  H3G 1M8, Canada","Durnev, A., Henry B. Tippie College of Business, University of Iowa, 21 E Market St, Iowa City, IA  52242, United States; Mangen, C., John Molson School of Business, Concordia University, 1455, de Maisonneuve W, Montreal, QC  H3G 1M8, Canada","We explore whether disclosures in the Management Discussion & Analysis (MD&A) have spillover effects for investment and investment efficiency, and whether spillover effects vary with competition. We focus on the tone of MD&A disclosures and document that the association between a company's investments and the tone of its rivals' MD&A disclosures is positive. Moreover, this association is moderated by competition; it is stronger when firms operate in industries that have lower entry costs, are larger, and have less substitutable products. We obtain similar results for investment efficiency. Overall, our evidence suggests that MD&A disclosures have spillover effects for investment that can improve investment efficiency, and that spillover effects are moderated by industry competition. © 2020 Elsevier B.V.","Competition; Disclosures; Investment; Investment efficiency; Spillover effects",,"Mangen, C.; John Molson School of Business, 1455, de Maisonneuve W, Canada; email: claudine.mangen@concordia.ca",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85079858303
"Nallareddy S., Sethuraman M., Venkatachalam M.","55389303700;57062336200;7005713122;","Changes in accrual properties and operating environment: Implications for cash flow predictability",2020,"Journal of Accounting and Economics","69","2-3", 101313,"","",,,"10.1016/j.jacceco.2020.101313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082533413&doi=10.1016%2fj.jacceco.2020.101313&partnerID=40&md5=43819e59653fbcf5f354917ce3f2a2f0","Duke University, United States; Cornell University, United States","Nallareddy, S., Duke University, United States; Sethuraman, M., Cornell University, United States; Venkatachalam, M., Duke University, United States","This paper reconciles conflicting evidence in prior literature on the relative ability of earnings and cash flows in predicting future cash flows. Further, we investigate the implications of temporal shifts in accrual properties and operating environment for cash flow predictability. Three key insights emerge. First, cash flows consistently outperform earnings in predicting future cash flows. Second, accruals and its components, including those capturing non-articulating events, have incremental (albeit small) predictive ability over cash flows. Third, earnings’ ability to predict future cash flows has increased over the period 1989–2015, due to changes in operating environment rather than accrual properties. © 2020 Elsevier B.V.",,,"Venkatachalam, M.; Duke UniversityUnited States; email: vmohan@duke.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85082533413
"Larcker D.F., Watts E.M.","6701557736;57215818326;","Where's the greenium?",2020,"Journal of Accounting and Economics","69","2-3", 101312,"","",,3,"10.1016/j.jacceco.2020.101312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081976462&doi=10.1016%2fj.jacceco.2020.101312&partnerID=40&md5=312e39d08a3f5f56ee3dd96f0dd722b2","Graduate School of Business, Stanford University, Rock Center for Corporate Governance, United States; Graduate School of Business, Stanford University, United States","Larcker, D.F., Graduate School of Business, Stanford University, Rock Center for Corporate Governance, United States; Watts, E.M., Graduate School of Business, Stanford University, United States","In this study, we investigate whether investors are willing to trade off wealth for societal benefits. We take advantage of unique institutional features of the municipal securities market to provide insight into this question. Since 2013, states and other governmental entities have issued over $23 billion of green bonds to fund eco-friendly projects. Comparing green securities to nearly identical securities issued for non-green purposes by the same issuers on the same day, we observe economically identical pricing for green and non-green issues. In contrast to a number of recent theoretical and experimental studies, we find that in real market settings investors appear entirely unwilling to forgo wealth to invest in environmentally sustainable projects. When risk and payoffs are held constant and are known to investors ex-ante, investors view green and non-green securities by the same issuer as almost exact substitutes. Thus, the greenium is essentially zero. © 2020 Elsevier B.V.","Environmental; Green bonds; Municipal bonds; Social and governance (ESG); Socially responsible investing (SRI)",,"Larcker, D.F.; Graduate School of Business, United States; email: dlarcker@stanford.edu",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-85081976462
